时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 21:49:6:716	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.991	0.061			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:717	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.007	0.993	0.305			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:717	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.994	0.183			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:717	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1.001	0.122			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:718	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.007	0.244			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:734	WTRIGHT(D0:74:13:DA:DA:8C)	-0.067	0.986	0.112	0.061	0.122		-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:735	WTRIGHT(D0:74:13:DA:DA:8C)	-0.061	0.985	0.107	0.061	0.122	0.183	-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:735	WTRIGHT(D0:74:13:DA:DA:8C)	-0.054	0.99	0.107	0.122		0.427	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:735	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.993	0.104	0.366		0.366	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:735	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	0.994	0.104	0.549	-0.244	0.244	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:735	WTRIGHT(D0:74:13:DA:DA:8C)	-0.034	0.998	0.105	0.366		0.305	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:736	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	0.995	0.098	-0.183	0.061	0.244	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:736	WTRIGHT(D0:74:13:DA:DA:8C)	-0.03	0.993	0.094	-0.305		0.061	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:743	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.007	0.305			0.05	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1.007	0.305			0.05	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1.008		0.061		0.05	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1.004	-0.061	0.061		0.05	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1	-0.244	0.061		0.05	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1	-0.122			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.992	-0.366			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:744	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	0.98	-0.305			0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:766	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	0.992	0.096			-0.122	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:767	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.991	0.098	-0.183	-0.061	-0.183	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:767	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.105	-0.305	0.061	-0.488	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:767	WTRIGHT(D0:74:13:DA:DA:8C)	-0.055	0.979	0.109	-0.549	0.061	-0.61	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:767	WTRIGHT(D0:74:13:DA:DA:8C)	-0.069	0.978	0.111	0.061		-0.427	-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:768	WTRIGHT(D0:74:13:DA:DA:8C)	-0.072	0.98	0.124	0.488		-0.061	-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:768	WTRIGHT(D0:74:13:DA:DA:8C)	-0.072	0.984	0.114		0.061		-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:768	WTRIGHT(D0:74:13:DA:DA:8C)	-0.067	0.984	0.112	-0.061	0.122	0.122	-7.21	5.11	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:801	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.989	-0.061	-0.061		0.04	1.64	-94.98	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:801	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	0.989	0.122			0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:801	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.995	0.122			0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:802	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.006	0.99	0.366	-0.244		0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:802	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.994	0.61			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:802	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1.005	0.488	-0.061		0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:802	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.003	0.427			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:802	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.003	0.183	-0.061		0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:826	WTRIGHT(D0:74:13:DA:DA:8C)	-0.058	0.991	0.099	0.122		0.244	-7.21	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:826	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.987	0.105	0.549	-0.122	0.549	-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:826	WTRIGHT(D0:74:13:DA:DA:8C)	-0.034	0.991	0.106	0.366		0.427	-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.024	0.99	0.105			0.427	-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.022	0.987	0.097	0.183		0.122	-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.025	0.988	0.097	0.305	-0.061		-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	0.989	0.098	0.061	0.122	-0.122	-7.2	5.1	-147.65	-58.408	-33.516	90.944	32.1	100
2025-6-24 21:49:6:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	0.991	0.094	-0.366	0.244	-0.366	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:833	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1	0.122			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:833	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.006	-0.183	0.061		0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:833	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.004	-0.183			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:833	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1	-0.305			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:834	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.996	-0.305			0.05	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:834	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.998	-0.061			0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:834	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	0.997	-0.183			0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:834	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.003	0.997	-0.061			0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:855	WTRIGHT(D0:74:13:DA:DA:8C)	-0.061	0.987	0.097		0.183	-0.671	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:855	WTRIGHT(D0:74:13:DA:DA:8C)	-0.065	0.991	0.104			-0.61	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:855	WTRIGHT(D0:74:13:DA:DA:8C)	-0.072	0.987	0.113	-0.122	0.061	-0.549	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:855	WTRIGHT(D0:74:13:DA:DA:8C)	-0.076	0.988	0.117		0.061	-0.366	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:855	WTRIGHT(D0:74:13:DA:DA:8C)	-0.075	0.99	0.115	0.244			-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:856	WTRIGHT(D0:74:13:DA:DA:8C)	-0.068	0.994	0.109		-0.061	0.183	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:856	WTRIGHT(D0:74:13:DA:DA:8C)	-0.061	0.994	0.104	0.183		0.427	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:856	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.996	0.102	0.244	-0.122	0.427	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:886	WTRIGHT(D0:74:13:DA:DA:8C)	-0.039	0.996	0.1	0.305	-0.183	0.732	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:887	WTRIGHT(D0:74:13:DA:DA:8C)	-0.031	0.998	0.094	0.061		0.488	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:887	WTRIGHT(D0:74:13:DA:DA:8C)	-0.023	0.997	0.096	0.061		0.183	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:887	WTRIGHT(D0:74:13:DA:DA:8C)	-0.026	0.995	0.095	0.061		0.122	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:888	WTRIGHT(D0:74:13:DA:DA:8C)	-0.03	0.993	0.097	-0.244	0.061	-0.183	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:888	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.989	0.097	-0.488	0.122	-0.427	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:888	WTRIGHT(D0:74:13:DA:DA:8C)	-0.056	0.991	0.098	-0.671	0.122	-0.549	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:888	WTRIGHT(D0:74:13:DA:DA:8C)	-0.06	0.982	0.106	-0.366	0.183	-0.549	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.006	0.997		0.061		0.04	1.64	-94.97	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.995	0.488			0.05	1.64	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.005	0.366			0.05	1.64	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1.006	0.366			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.012	0.488			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.011	0.305	0.061		0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.012	0.061			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:895	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1.007	-0.122			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:943	WTRIGHT(D0:74:13:DA:DA:8C)	-0.073	0.987	0.107	-0.061	0.183	-0.671	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:943	WTRIGHT(D0:74:13:DA:DA:8C)	-0.072	0.984	0.117	-0.305	0.122	-0.366	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:943	WTRIGHT(D0:74:13:DA:DA:8C)	-0.077	0.981	0.117	-0.183			-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:944	WTRIGHT(D0:74:13:DA:DA:8C)	-0.071	0.982	0.112	-0.122	0.061	0.061	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:944	WTRIGHT(D0:74:13:DA:DA:8C)	-0.063	0.983	0.114	0.427	-0.061	0.366	-7.2	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:944	WTRIGHT(D0:74:13:DA:DA:8C)	-0.054	0.989	0.108	0.244	-0.061	0.549	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:944	WTRIGHT(D0:74:13:DA:DA:8C)	-0.039	0.987	0.103	-0.061	-0.061	0.488	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:944	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	0.986	0.1			0.488	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1.006	-0.305			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.005	-0.244			0.05	1.63	-94.96	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.997	-0.244			0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	0.992	-0.305	0.122		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.002	0.993	-0.305			0.04	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.991	-0.427	-0.061		0.04	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.987	0.122			0.04	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:951	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.988	0.061			0.04	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:952	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	0.997	0.427	0.061		0.04	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:952	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.996	0.366	-0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:952	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	1	0.488			0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:952	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.001	1.003	0.122	-0.122		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:952	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1.005	0.244			0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:953	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	1.008	0.122	-0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:953	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1.002		-0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:953	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	1.006	-0.122			0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:6:972	WTRIGHT(D0:74:13:DA:DA:8C)	-0.024	0.992	0.097	0.305		0.366	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.023	0.99	0.097			0.122	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.032	0.989	0.099	-0.183	0.061	-0.061	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.038	0.988	0.099	-0.183		-0.244	-7.2	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.053	0.992	0.099		0.183	-0.61	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.065	0.993	0.1		0.061	-0.488	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.07	0.988	0.104	-0.183	0.061	-0.366	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:6:973	WTRIGHT(D0:74:13:DA:DA:8C)	-0.076	0.993	0.106		0.122	-0.305	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:7	WTRIGHT(D0:74:13:DA:DA:8C)	-0.063	0.992	0.11		0.061	-0.183	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:7	WTRIGHT(D0:74:13:DA:DA:8C)	-0.065	0.985	0.112	-0.183	-0.061	0.061	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:7	WTRIGHT(D0:74:13:DA:DA:8C)	-0.058	0.989	0.109		-0.061	0.061	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:8	WTRIGHT(D0:74:13:DA:DA:8C)	-0.052	0.985	0.115	0.183	-0.061	0.366	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:8	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.993	0.103	-0.183		0.427	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:8	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	0.987	0.1	-0.061		0.366	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:8	WTRIGHT(D0:74:13:DA:DA:8C)	-0.033	0.987	0.101	0.549	-0.244	0.366	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:9	WTRIGHT(D0:74:13:DA:DA:8C)	-0.031	0.993	0.096	-0.183		0.122	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:16	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.004	-0.122	0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:16	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	0.996	-0.244	0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:16	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	1.001	-0.061	0.061		0.05	1.63	-94.95	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:16	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.993	-0.244	-0.122		0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:17	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.997				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:17	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	0.991				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:17	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	0.993				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:17	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1.001				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:46	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	1				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:47	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.005	0.997				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:47	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.009				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:47	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.001	1.007				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:48	WTLEFT(C3:11:EA:D7:53:77)	-0.013		1.004				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:48	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	1.007				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:48	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.003				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:48	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.003				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:68	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	0.992	0.096	-0.183			-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:69	WTRIGHT(D0:74:13:DA:DA:8C)	-0.038	0.992	0.101	0.244		-0.061	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:69	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.996	0.096	-0.183	-0.061	-0.244	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:69	WTRIGHT(D0:74:13:DA:DA:8C)	-0.06	0.992	0.102	-0.366	0.183	-0.366	-7.19	5.1	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:69	WTRIGHT(D0:74:13:DA:DA:8C)	-0.066	0.988	0.108	-0.122		-0.427	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:69	WTRIGHT(D0:74:13:DA:DA:8C)	-0.065	0.993	0.103	-0.244	0.061	-0.366	-7.19	5.11	-147.65	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:70	WTRIGHT(D0:74:13:DA:DA:8C)	-0.068	0.988	0.111	-0.122		-0.122	-7.19	5.11	-147.64	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:70	WTRIGHT(D0:74:13:DA:DA:8C)	-0.067	0.991	0.108	-0.061		0.061	-7.19	5.11	-147.64	-58.31	-33.516	90.748	32.1	100
2025-6-24 21:49:7:77	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	1.002				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:77	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.996				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:77	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	0.997				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:78	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.006	0.998				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:78	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	0.996				0.04	1.63	-94.94	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:78	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.994				0.04	1.63	-94.93	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:78	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.001	0.993				0.04	1.63	-94.93	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:79	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.995				0.04	1.63	-94.93	-91.434	-7.644	19.894	30	100
2025-6-24 21:49:7:95	WTRIGHT(D0:74:13:DA:DA:8C)	-0.059	0.987	0.11	-0.061	-0.183	0.183	-7.19	5.11	-147.64	-58.31	-33.516	90.748	32.1	100
