时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 12:49:32:338	WTGSB-A6(C3:11:EA:D7:53:77)	-0.461	-0.967	0.009	2.930	22.034	33.020	-76.20	15.33	-81.25	-51.058	2.450	14.112	-0.65146	0.40259	-0.46490	0.44412	3.7	13111	40
2025-5-24 12:49:32:338	WTGSB-A6(C3:11:EA:D7:53:77)	-0.530	-1.244	0.030	1.465	22.400	34.912	-76.21	15.54	-81.29	-51.058	2.450	14.112	-0.65146	0.40259	-0.46490	0.44412	3.7	13111	40
2025-5-24 12:49:32:338	WTGSB-A6(C3:11:EA:D7:53:77)	-0.387	-0.774	0.090	6.592	16.602	38.025	-76.18	15.77	-81.29	-51.058	2.450	14.112	-0.65146	0.40259	-0.46490	0.44412	3.7	13111	40
2025-5-24 12:49:32:339	WTGSB-A6(C3:11:EA:D7:53:77)	-0.488	-0.967	0.097	4.517	16.907	39.124	-76.18	16.00	-81.30	-51.058	2.450	14.112	-0.65146	0.40259	-0.46490	0.44412	3.7	13111	40
2025-5-24 12:49:32:346	WTRIGHT(D0:74:13:DA:DA:8C)	0.235	-1.078	0.326	6.348	13.916	-34.973	-81.82	-9.13	-51.48	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.416	-1.005	0.217	8.362	13.245	-27.283	-81.74	-9.27	-51.55	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.179	-1.002	0.461	6.592	12.878	-28.381	-81.68	-9.43	-51.62	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.608	-1.327	0.423	10.132	9.216	-27.466	-81.60	-9.57	-51.67	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.060	-1.103	0.138	9.705	10.681	-28.320	-81.52	-9.73	-51.72	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:348	WTRIGHT(D0:74:13:DA:DA:8C)	0.566	-0.912	-0.052	11.108	11.169	-26.306	-81.44	-9.87	-51.78	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:348	WTRIGHT(D0:74:13:DA:DA:8C)	0.529	-0.570	0.320	11.658	16.235	-31.555	-81.35	-10.04	-51.87	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
2025-5-24 12:49:32:348	WTRIGHT(D0:74:13:DA:DA:8C)	0.057	-1.224	0.578	17.761	14.893	-24.109	-81.23	-10.17	-51.94	-50.568	16.072	43.904	0.65884	-0.61102	0.22852	-0.37445	4.7	13111	60
