时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:25:58:58	WTGSB-A6(C3:11:EA:D7:53:77)	-0.433	-0.667	0.271	-40.710	-72.327	88.745	-73.37	40.32	33.10	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:77	WTGSB-A6(C3:11:EA:D7:53:77)	0.294	-0.820	0.299	-44.556	-72.021	93.262	-73.29	40.61	33.54	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:77	WTGSB-A6(C3:11:EA:D7:53:77)	-0.848	-0.938	0.259	-45.349	-68.970	85.266	-73.23	40.86	33.94	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:78	WTGSB-A6(C3:11:EA:D7:53:77)	0.068	-1.686	0.440	-41.199	-67.261	85.022	-73.15	41.11	34.33	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:78	WTGSB-A6(C3:11:EA:D7:53:77)	-0.546	-0.481	0.791	-36.560	-52.429	81.238	-73.10	41.36	34.62	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:79	WTGSB-A6(C3:11:EA:D7:53:77)	-0.142	-0.612	-0.354	-50.354	-53.040	76.172	-73.13	41.59	34.91	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:79	WTGSB-A6(C3:11:EA:D7:53:77)	-1.588	-0.780	-0.058	-46.936	-52.551	74.707	-73.14	41.82	35.19	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:79	WTGSB-A6(C3:11:EA:D7:53:77)	-0.369	-0.501	-0.109	-39.429	-61.279	68.298	-73.08	42.01	35.52	-30.282	-2.548	75.460	0.76105	-0.61807	0.13403	0.14395	6.8	13111	30
2025-5-24 13:25:58:79	WTGSB-A6(C3:11:EA:D7:53:77)	-0.596	-1.866	0.120	-42.053	-52.856	64.087	-73.07	42.19	35.80	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:122	WTRIGHT(D0:74:13:DA:DA:8C)	0.164	-1.358	-0.145	53.833	-89.478	-1.953	-77.84	-21.74	-81.02	-32.340	7.252	-11.368	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:122	WTRIGHT(D0:74:13:DA:DA:8C)	0.717	-0.840	0.178	53.284	-93.689	-1.404	-77.78	-21.81	-80.55	-32.340	7.252	-11.368	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:122	WTRIGHT(D0:74:13:DA:DA:8C)	1.034	-1.134	-0.643	43.518	-91.003	-10.559	-77.76	-21.92	-80.10	-32.340	7.252	-11.368	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:123	WTRIGHT(D0:74:13:DA:DA:8C)	-1.089	-1.588	-0.289	55.786	-84.778	2.136	-77.67	-21.96	-79.67	-32.340	7.252	-11.368	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:123	WTRIGHT(D0:74:13:DA:DA:8C)	0.625	-0.630	0.847	60.608	-85.815	-8.362	-77.55	-22.06	-79.24	-32.340	7.252	-11.368	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:123	WTRIGHT(D0:74:13:DA:DA:8C)	1.139	-1.401	0.464	49.500	-82.031	-20.935	-77.48	-22.20	-78.85	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:123	WTRIGHT(D0:74:13:DA:DA:8C)	0.032	-0.820	-0.285	57.495	-78.979	-12.085	-77.36	-22.31	-78.48	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:123	WTRIGHT(D0:74:13:DA:DA:8C)	0.892	-1.950	-0.817	57.800	-76.904	-15.076	-77.24	-22.44	-78.11	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
