时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:29:21:428	WTRIGHT(D0:74:13:DA:DA:8C)	0.496	-0.609	-0.465	10.925	-28.870	18.311	-83.46	-5.25	-114.03	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:428	WTRIGHT(D0:74:13:DA:DA:8C)	0.583	-0.906	-0.155	11.780	-25.879	6.958	-83.47	-5.26	-113.90	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:460	WTRIGHT(D0:74:13:DA:DA:8C)	0.548	-0.974	-0.182	7.690	-27.527	3.113	-83.51	-5.30	-113.75	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.501	-0.784	-0.298	10.071	-25.696	-0.854	-83.53	-5.36	-113.62	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.393	-1.026	-0.319	6.409	-24.780	-4.211	-83.57	-5.43	-113.50	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.497	-0.913	-0.335	6.775	-24.170	-6.531	-83.61	-5.52	-113.38	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.530	-0.918	0.013	5.859	-22.156	-8.118	-83.66	-5.61	-113.27	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.443	-0.882	-0.067	7.141	-20.691	-11.230	-83.69	-5.72	-113.18	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.465	-1.000	0.004	5.859	-18.372	-13.367	-83.72	-5.84	-113.09	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.422	-0.899	-0.007	5.127	-18.982	-14.648	-83.76	-5.97	-113.01	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:488	WTRIGHT(D0:74:13:DA:DA:8C)	0.494	-0.963	-0.027	4.395	-18.066	-16.418	-83.80	-6.11	-112.92	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.439	-0.953	-0.036	3.967	-17.273	-17.517	-83.84	-6.25	-112.84	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.388	-0.958	-0.014	3.723	-16.418	-17.090	-83.88	-6.39	-112.76	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.367	-0.863	0.042	3.174	-15.442	-16.479	-83.92	-6.53	-112.69	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.320	-0.822	0.037	1.831	-14.709	-16.235	-83.96	-6.66	-112.63	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.295	-0.896	0.013	1.099	-14.709	-15.930	-84.01	-6.80	-112.55	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.265	-1.001	0.055	1.221	-14.465	-15.015	-84.06	-6.92	-112.48	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.193	-1.091	0.122	1.282	-14.587	-14.282	-84.09	-7.04	-112.41	-41.846	14.896	-10.486	0.29578	-0.36411	0.60345	-0.64471	6.8	13111	60
2025-5-24 13:29:21:519	WTGSB-A6(C3:11:EA:D7:53:77)	-0.259	-0.810	0.702	-6.714	-22.827	-4.944	-81.40	15.92	22.23	-29.890	8.624	77.812	-0.72498	0.64966	0.02838	-0.22681	7.0	13111	50
2025-5-24 13:29:21:520	WTGSB-A6(C3:11:EA:D7:53:77)	-0.239	-0.858	0.637	-6.775	-21.912	-5.371	-81.34	15.85	22.23	-29.890	8.624	77.812	-0.72498	0.64966	0.02838	-0.22681	7.0	13111	50
2025-5-24 13:29:21:521	WTGSB-A6(C3:11:EA:D7:53:77)	-0.167	-0.977	0.690	-6.470	-21.484	-6.042	-81.27	15.78	22.23	-29.890	8.624	77.812	-0.72498	0.64966	0.02838	-0.22681	7.0	13111	50
