时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.180	-0.967	0.179	0.000	0.061	0.244	-80.15	11.61	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.181	-0.969	0.177	0.000	0.000	0.244	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.182	-0.967	0.179	-0.061	0.061	0.305	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.181	-0.968	0.176	0.122	0.244	0.183	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.185	-0.967	0.175	0.183	0.000	0.305	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.185	-0.965	0.176	0.122	0.061	0.000	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.181	-0.964	0.178	0.000	0.000	0.000	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.175	-0.964	0.181	-0.122	0.000	0.183	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.079	-0.993	0.133	0.000	0.122	0.122	-82.51	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.997	0.131	0.305	0.122	0.122	-82.51	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	-0.998	0.136	0.244	0.000	0.122	-82.51	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	-1.000	0.132	0.122	0.000	0.122	-82.51	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	-1.000	0.134	0.122	0.000	0.000	-82.51	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	-0.997	0.140	0.244	0.122	0.122	-82.50	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:216	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.990	0.135	0.122	0.000	0.061	-82.50	-4.94	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:217	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	-0.994	0.136	-0.122	0.122	0.061	-82.51	-4.93	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.174	-0.970	0.182	-0.122	0.061	0.061	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.973	0.175	-0.122	0.061	0.122	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.187	-0.964	0.178	0.000	0.000	0.183	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.179	-0.963	0.183	0.061	0.000	0.061	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.174	-0.965	0.178	-0.122	0.061	0.061	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.174	-0.972	0.180	-0.061	0.244	0.000	-80.15	11.62	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.175	-0.971	0.172	0.000	0.061	0.122	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.184	-0.968	0.178	0.000	0.000	0.122	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.180	-0.966	0.184	0.000	0.061	0.244	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.177	-0.965	0.178	-0.061	0.122	0.061	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.172	-0.969	0.185	-0.122	0.000	0.122	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.175	-0.971	0.175	0.000	0.122	0.244	-80.15	11.63	-35.78	-70.560	18.522	95.158	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.179	-0.972	0.174	-0.122	0.000	0.427	-80.15	11.63	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.182	-0.969	0.174	0.000	0.061	0.244	-80.16	11.63	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.173	-0.964	0.178	-0.061	0.000	0.366	-80.16	11.63	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.174	-0.970	0.176	-0.061	0.183	0.244	-80.16	11.64	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	-0.995	0.132	0.244	0.244	0.122	-82.51	-4.93	84.79	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	-0.993	0.134	0.000	0.061	0.244	-82.51	-4.93	84.78	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.080	-0.996	0.133	0.061	0.000	0.061	-82.51	-4.93	84.78	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.090	-0.996	0.130	0.366	0.183	-0.061	-82.51	-4.93	84.78	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	-0.999	0.135	0.244	-0.061	0.000	-82.51	-4.93	84.77	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	-0.996	0.131	0.366	0.000	-0.061	-82.50	-4.93	84.77	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	-0.998	0.134	0.305	0.000	-0.061	-82.50	-4.93	84.77	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:288	WTRIGHT(D0:74:13:DA:DA:8C)	0.080	-0.995	0.136	0.305	0.061	-0.183	-82.50	-4.94	84.76	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	-0.997	0.136	0.366	0.000	0.000	-82.50	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.997	0.133	0.488	0.061	-0.244	-82.50	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	-0.997	0.131	0.488	0.061	-0.122	-82.50	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.080	-0.997	0.133	0.549	0.000	-0.122	-82.50	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.075	-0.998	0.133	0.549	0.122	-0.427	-82.50	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.076	-0.998	0.135	0.610	0.000	-0.549	-82.49	-4.94	84.75	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	-0.994	0.132	0.488	-0.061	-0.427	-82.49	-4.94	84.74	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:303	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	-0.995	0.138	0.549	0.000	-0.549	-82.49	-4.95	84.74	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:323	WTGSB-A6(C3:11:EA:D7:53:77)	-0.184	-0.971	0.176	-0.122	0.183	0.488	-80.16	11.64	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.189	-0.970	0.174	0.061	0.183	0.305	-80.16	11.64	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.185	-0.965	0.180	-0.122	-0.061	0.366	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.179	-0.963	0.181	-0.061	0.061	0.122	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.177	-0.966	0.178	-0.244	0.061	0.183	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.182	-0.970	0.175	-0.122	0.061	0.000	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.967	0.172	0.000	0.122	0.244	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:325	WTGSB-A6(C3:11:EA:D7:53:77)	-0.178	-0.967	0.182	-0.061	0.000	0.122	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-1.000	0.133	0.610	0.000	-0.732	-82.49	-4.95	84.74	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	-0.996	0.132	0.671	0.000	-0.549	-82.49	-4.95	84.74	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.075	-0.995	0.136	0.549	0.000	-0.671	-82.48	-4.95	84.74	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.074	-0.996	0.134	0.854	0.061	-1.038	-82.48	-4.96	84.73	7.252	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.077	-1.000	0.132	0.793	0.000	-0.977	-82.47	-4.97	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.079	-0.999	0.135	0.977	0.244	-1.099	-82.47	-4.97	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.090	-1.000	0.139	0.854	0.061	-1.221	-82.47	-4.98	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.997	0.133	0.916	0.244	-1.282	-82.46	-4.98	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:352	WTGSB-A6(C3:11:EA:D7:53:77)	-0.173	-0.970	0.177	0.000	0.061	0.061	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.170	-0.968	0.179	0.000	0.000	0.183	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.176	-0.968	0.174	0.000	0.061	0.366	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.169	-0.971	0.173	-0.061	0.061	0.366	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.170	-0.968	0.177	0.000	0.061	0.488	-80.16	11.65	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.168	-0.973	0.175	0.000	0.061	0.732	-80.16	11.66	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.176	-0.969	0.178	-0.061	0.183	0.793	-80.16	11.66	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:353	WTGSB-A6(C3:11:EA:D7:53:77)	-0.176	-0.969	0.177	0.183	0.183	0.977	-80.16	11.67	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.173	-0.967	0.182	0.122	0.061	0.977	-80.16	11.67	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.172	-0.970	0.175	0.122	0.122	1.099	-80.16	11.67	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.176	-0.971	0.176	0.000	0.122	1.160	-80.16	11.68	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.180	-0.970	0.179	0.244	0.000	1.282	-80.16	11.68	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.970	0.178	0.122	0.183	1.282	-80.16	11.69	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.182	-0.970	0.181	0.366	0.183	1.282	-80.16	11.69	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.968	0.178	0.183	0.244	1.160	-80.16	11.70	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:383	WTGSB-A6(C3:11:EA:D7:53:77)	-0.180	-0.965	0.177	0.244	0.183	1.221	-80.16	11.71	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.073	-0.993	0.136	0.916	-0.061	-1.587	-82.46	-4.99	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.076	-0.996	0.132	1.038	0.061	-1.526	-82.46	-5.00	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.997	0.136	0.793	0.000	-1.770	-82.45	-5.00	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.072	-0.994	0.134	0.977	0.000	-1.953	-82.45	-5.02	84.73	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.074	-0.999	0.134	0.916	-0.061	-1.892	-82.45	-5.02	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.076	-0.998	0.128	1.221	0.061	-2.075	-82.44	-5.03	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.072	-1.000	0.134	1.038	0.183	-2.136	-82.44	-5.04	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:393	WTRIGHT(D0:74:13:DA:DA:8C)	0.080	-1.005	0.132	1.282	0.000	-2.563	-82.43	-5.05	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	-1.000	0.129	1.343	0.000	-2.563	-82.42	-5.06	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	-1.002	0.128	1.221	0.122	-2.747	-82.42	-5.08	84.72	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	-0.993	0.135	1.587	0.183	-2.808	-82.41	-5.09	84.71	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	-0.999	0.136	1.343	0.061	-2.747	-82.41	-5.10	84.71	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	-0.995	0.135	1.648	0.061	-2.869	-82.40	-5.11	84.70	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	-0.995	0.133	1.587	0.000	-2.747	-82.39	-5.13	84.70	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	-0.993	0.142	1.465	0.000	-2.686	-82.39	-5.14	84.70	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:431	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	-0.990	0.137	1.587	0.061	-2.686	-82.38	-5.15	84.69	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.969	0.176	0.244	0.305	1.160	-80.16	11.71	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.968	0.175	0.366	0.183	1.282	-80.16	11.72	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.183	-0.962	0.176	0.000	0.244	1.160	-80.16	11.72	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.179	-0.971	0.182	0.122	0.183	1.099	-80.16	11.73	-35.78	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.177	-0.967	0.178	0.305	0.122	1.160	-80.15	11.73	-35.77	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.171	-0.968	0.179	0.061	0.000	1.221	-80.15	11.74	-35.77	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.170	-0.970	0.180	0.305	0.183	1.221	-80.15	11.74	-35.77	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:447	WTGSB-A6(C3:11:EA:D7:53:77)	-0.173	-0.975	0.178	0.122	0.061	1.343	-80.15	11.75	-35.77	-70.462	18.620	94.962	0.74625	-0.58490	0.26126	-0.18069	6.6	13111	40
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	-0.992	0.143	1.648	0.000	-2.747	-82.38	-5.16	84.69	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	-0.992	0.139	1.343	0.061	-2.625	-82.37	-5.18	84.69	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	-0.991	0.137	1.343	0.000	-2.563	-82.36	-5.19	84.69	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.100	-0.993	0.139	1.526	0.000	-2.441	-82.35	-5.20	84.68	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	-0.997	0.138	1.465	0.000	-2.380	-82.35	-5.21	84.68	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	-0.994	0.141	1.343	0.122	-2.258	-82.34	-5.22	84.68	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
2025-5-24 13:23:6:453	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	-0.993	0.142	1.282	0.000	-2.197	-82.34	-5.23	84.68	7.154	19.404	-1.764	0.57520	-0.46277	-0.46542	0.48810	6.6	13111	60
