时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 12:50:22:635	WTRIGHT(D0:74:13:DA:DA:8C)	-0.215	-0.895	0.042	2.380	11.597	-7.080	-78.62	-14.05	-37.95	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:636	WTRIGHT(D0:74:13:DA:DA:8C)	-0.233	-0.925	0.005	-0.977	9.399	-4.456	-78.63	-14.05	-38.03	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:636	WTRIGHT(D0:74:13:DA:DA:8C)	0.075	-0.958	0.145	-4.700	8.057	-4.333	-78.66	-14.05	-38.11	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:648	WTGSB-A6(C3:11:EA:D7:53:77)	-0.331	-0.983	0.400	2.625	5.310	0.427	-79.65	21.59	-45.47	-47.236	4.900	12.544	0.74469	-0.49771	0.40714	-0.17850	3.8	13111	50
2025-5-24 12:50:22:649	WTGSB-A6(C3:11:EA:D7:53:77)	-0.324	-0.827	0.358	2.747	7.568	-1.099	-79.63	21.57	-45.60	-47.236	4.900	12.544	0.74469	-0.49771	0.40714	-0.17850	3.8	13111	50
2025-5-24 12:50:22:649	WTGSB-A6(C3:11:EA:D7:53:77)	-0.336	-0.923	0.285	0.854	9.583	-2.258	-79.62	21.54	-45.74	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:649	WTGSB-A6(C3:11:EA:D7:53:77)	-0.361	-0.936	0.324	2.014	10.681	-3.540	-79.61	21.52	-45.88	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:649	WTGSB-A6(C3:11:EA:D7:53:77)	-0.290	-0.941	0.323	0.977	12.695	-5.676	-79.61	21.49	-46.03	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:649	WTGSB-A6(C3:11:EA:D7:53:77)	-0.247	-0.936	0.268	0.244	13.916	-7.080	-79.62	21.45	-46.20	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:650	WTGSB-A6(C3:11:EA:D7:53:77)	-0.234	-0.958	0.167	-0.732	14.282	-8.240	-79.63	21.41	-46.36	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:650	WTGSB-A6(C3:11:EA:D7:53:77)	-0.237	-0.852	0.183	-0.610	14.954	-8.179	-79.64	21.36	-46.53	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:659	WTRIGHT(D0:74:13:DA:DA:8C)	0.054	-0.795	0.093	-5.554	7.690	-1.465	-78.69	-14.03	-38.18	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:660	WTRIGHT(D0:74:13:DA:DA:8C)	0.075	-0.977	0.029	-7.324	6.287	2.136	-78.74	-14.00	-38.24	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:660	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	-0.827	0.065	-6.470	6.348	5.371	-78.78	-13.95	-38.30	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:660	WTRIGHT(D0:74:13:DA:DA:8C)	0.006	-0.860	-0.070	-9.033	5.127	8.850	-78.84	-13.88	-38.35	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
2025-5-24 12:50:22:660	WTRIGHT(D0:74:13:DA:DA:8C)	0.026	-0.968	-0.150	-7.996	5.615	11.597	-78.90	-13.80	-38.39	-53.508	26.166	43.610	0.72266	-0.60568	0.10208	-0.31683	4.2	13111	75
