时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.293	-0.921	0.249	0.244	0.183	0.427	-75.54	-15.58	-47.03	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.288	-0.919	0.251	0.000	0.183	0.854	-75.54	-15.58	-47.04	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.287	-0.926	0.251	0.000	0.244	0.793	-75.54	-15.58	-47.04	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.927	0.250	-0.061	0.061	0.916	-75.54	-15.58	-47.04	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.282	-0.929	0.250	-0.244	0.000	1.160	-75.55	-15.58	-47.05	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.277	-0.936	0.249	-0.305	0.000	1.221	-75.55	-15.57	-47.05	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.942	0.246	-0.366	0.061	1.221	-75.55	-15.57	-47.05	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.275	-0.944	0.245	-0.366	0.183	1.160	-75.55	-15.57	-47.06	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.900	0.226	-0.244	0.183	0.000	-77.45	21.38	-50.17	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.361	-0.906	0.224	-0.122	0.000	-0.061	-77.45	21.38	-50.19	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.899	0.226	-0.244	0.244	-0.244	-77.45	21.38	-50.21	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.903	0.221	-0.366	0.122	-0.427	-77.45	21.38	-50.22	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.367	-0.905	0.224	-0.488	0.061	-0.427	-77.45	21.38	-50.24	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.365	-0.903	0.220	-0.244	0.244	-0.488	-77.45	21.38	-50.26	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:92	WTGSB-A6(C3:11:EA:D7:53:77)	-0.360	-0.904	0.223	-0.305	0.183	-0.610	-77.45	21.38	-50.28	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:93	WTGSB-A6(C3:11:EA:D7:53:77)	-0.357	-0.905	0.221	-0.488	0.244	-0.610	-77.45	21.38	-50.30	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.908	0.218	-0.244	0.183	-0.610	-77.45	21.38	-50.32	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.356	-0.912	0.221	-0.366	0.122	-0.732	-77.45	21.38	-50.34	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.355	-0.914	0.216	-0.549	0.183	-0.488	-77.46	21.38	-50.36	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.349	-0.913	0.216	-0.488	0.183	-0.732	-77.46	21.38	-50.38	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.916	0.223	-0.488	0.305	-0.549	-77.46	21.38	-50.40	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.362	-0.912	0.217	-0.488	0.122	-0.488	-77.46	21.38	-50.42	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.362	-0.909	0.225	-0.366	0.122	-0.488	-77.46	21.38	-50.43	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:94	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.906	0.216	-0.488	0.183	-0.549	-77.46	21.38	-50.45	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:102	WTRIGHT(D0:74:13:DA:DA:8C)	0.269	-0.951	0.244	-0.427	0.061	1.099	-75.56	-15.56	-47.06	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:102	WTRIGHT(D0:74:13:DA:DA:8C)	0.269	-0.947	0.238	-0.366	0.061	1.038	-75.56	-15.56	-47.07	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	-0.953	0.237	-0.305	0.061	0.854	-75.56	-15.56	-47.07	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.270	-0.955	0.241	-0.183	0.122	0.671	-75.56	-15.56	-47.07	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.273	-0.957	0.232	-0.061	0.000	0.549	-75.56	-15.56	-47.08	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	-0.952	0.235	0.000	0.122	0.305	-75.56	-15.56	-47.08	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.273	-0.944	0.238	0.183	0.122	0.427	-75.56	-15.56	-47.08	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:103	WTRIGHT(D0:74:13:DA:DA:8C)	0.282	-0.937	0.242	0.244	0.000	0.427	-75.57	-15.56	-47.09	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.355	-0.906	0.224	-0.427	0.122	-0.488	-77.46	21.38	-50.47	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.366	-0.903	0.223	-0.610	0.305	-0.732	-77.47	21.38	-50.49	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.353	-0.906	0.221	-0.793	0.305	-0.671	-77.47	21.38	-50.51	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.915	0.216	-0.549	0.366	-0.671	-77.47	21.38	-50.53	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.355	-0.915	0.216	-0.488	0.183	-0.549	-77.48	21.38	-50.55	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.363	-0.912	0.214	-0.366	0.183	-0.488	-77.48	21.38	-50.57	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.908	0.219	-0.549	0.061	-0.610	-77.48	21.38	-50.59	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:126	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.905	0.223	-0.427	0.244	-0.671	-77.48	21.38	-50.60	-44.296	11.858	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.288	-0.925	0.251	0.305	0.000	0.732	-75.56	-15.55	-47.09	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.291	-0.930	0.241	0.183	0.000	0.977	-75.57	-15.55	-47.09	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.288	-0.930	0.246	0.000	0.061	0.916	-75.57	-15.55	-47.10	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.285	-0.928	0.250	0.000	0.183	1.221	-75.57	-15.55	-47.10	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.282	-0.927	0.251	0.000	0.122	1.343	-75.57	-15.54	-47.10	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.277	-0.936	0.254	-0.366	0.061	1.648	-75.57	-15.53	-47.10	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.284	-0.934	0.253	-0.183	0.061	1.648	-75.57	-15.53	-47.11	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.944	0.251	-0.732	0.000	1.770	-75.58	-15.52	-47.11	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.943	0.247	-0.549	0.000	1.648	-75.59	-15.51	-47.11	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.263	-0.954	0.246	-0.610	0.122	1.770	-75.59	-15.51	-47.11	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.265	-0.952	0.236	-0.732	-0.061	1.343	-75.60	-15.50	-47.11	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.275	-0.949	0.230	-0.549	-0.061	1.404	-75.60	-15.50	-47.12	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.280	-0.947	0.235	-0.488	-0.061	1.282	-75.60	-15.50	-47.12	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.278	-0.941	0.236	-0.244	0.000	1.343	-75.61	-15.49	-47.12	-50.470	21.266	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.281	-0.940	0.240	-0.305	0.000	1.404	-75.61	-15.49	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:195	WTRIGHT(D0:74:13:DA:DA:8C)	0.272	-0.942	0.242	-0.366	-0.061	1.343	-75.61	-15.48	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.361	-0.907	0.224	-0.732	0.122	-0.793	-77.48	21.38	-50.63	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.367	-0.903	0.219	-0.793	0.061	-0.793	-77.48	21.38	-50.64	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.365	-0.906	0.222	-0.793	0.305	-0.916	-77.49	21.38	-50.66	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.360	-0.904	0.222	-0.854	0.244	-1.099	-77.49	21.37	-50.68	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.357	-0.913	0.223	-1.038	0.244	-1.282	-77.49	21.37	-50.70	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.356	-0.905	0.219	-1.099	0.183	-1.343	-77.50	21.37	-50.72	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.353	-0.910	0.223	-1.160	0.244	-1.465	-77.50	21.36	-50.74	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:213	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.910	0.220	-0.977	0.183	-1.343	-77.51	21.36	-50.76	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.912	0.220	-1.282	0.183	-1.343	-77.51	21.36	-50.78	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.910	0.215	-1.160	0.183	-1.343	-77.52	21.35	-50.80	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.355	-0.911	0.217	-1.282	0.183	-1.404	-77.53	21.35	-50.81	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.362	-0.907	0.218	-1.160	0.122	-1.526	-77.53	21.35	-50.83	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.362	-0.910	0.219	-1.099	0.061	-1.404	-77.54	21.34	-50.85	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.359	-0.906	0.217	-1.221	0.122	-1.587	-77.54	21.34	-50.87	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.906	0.217	-1.282	0.122	-1.648	-77.55	21.33	-50.89	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:214	WTGSB-A6(C3:11:EA:D7:53:77)	-0.349	-0.908	0.220	-1.160	0.244	-1.648	-77.55	21.32	-50.91	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	-0.933	0.243	-0.061	-0.183	1.404	-75.61	-15.47	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	-0.931	0.243	-0.183	-0.061	1.343	-75.62	-15.47	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.279	-0.934	0.243	0.000	-0.183	1.465	-75.62	-15.47	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.281	-0.936	0.242	-0.061	-0.061	1.648	-75.62	-15.46	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.278	-0.933	0.242	0.000	-0.244	1.465	-75.62	-15.46	-47.13	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.275	-0.933	0.246	-0.183	-0.244	1.282	-75.62	-15.45	-47.14	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.272	-0.935	0.245	-0.244	-0.244	1.526	-75.63	-15.45	-47.14	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:254	WTRIGHT(D0:74:13:DA:DA:8C)	0.284	-0.936	0.244	-0.305	-0.244	1.465	-75.63	-15.44	-47.14	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:272	WTGSB-A6(C3:11:EA:D7:53:77)	-0.349	-0.913	0.218	-1.343	0.183	-1.587	-77.56	21.32	-50.92	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.912	0.216	-1.282	0.122	-1.648	-77.56	21.32	-50.94	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.356	-0.912	0.214	-1.221	0.183	-1.526	-77.57	21.31	-50.96	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.909	0.213	-1.221	0.061	-1.709	-77.57	21.31	-50.98	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.910	0.216	-1.099	0.000	-1.587	-77.58	21.30	-51.00	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.358	-0.911	0.214	-1.099	0.061	-1.465	-77.58	21.30	-51.02	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.364	-0.907	0.211	-0.977	0.122	-1.526	-77.59	21.29	-51.03	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:273	WTGSB-A6(C3:11:EA:D7:53:77)	-0.402	-0.894	0.214	-1.038	0.061	-1.526	-77.59	21.29	-51.05	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:274	WTGSB-A6(C3:11:EA:D7:53:77)	-0.329	-0.809	0.208	-0.671	-1.892	-1.709	-77.59	21.28	-51.06	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.357	-1.015	0.205	-0.610	-0.671	-2.319	-77.59	21.27	-51.07	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.859	0.237	-0.977	-0.244	-2.563	-77.60	21.26	-51.09	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.371	-0.900	0.206	-1.465	0.000	-2.258	-77.60	21.25	-51.11	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.353	-0.893	0.221	-1.526	-0.122	-2.563	-77.61	21.25	-51.12	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.334	-0.922	0.205	-1.282	-0.305	-2.563	-77.61	21.24	-51.14	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.343	-0.907	0.216	-1.282	-0.122	-2.441	-77.62	21.23	-51.16	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:275	WTGSB-A6(C3:11:EA:D7:53:77)	-0.354	-0.919	0.224	-1.526	-0.183	-2.258	-77.63	21.22	-51.17	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.316	-0.934	0.240	-0.305	-0.122	1.221	-75.64	-15.44	-47.14	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.286	-0.867	0.208	0.000	0.793	1.587	-75.64	-15.44	-47.14	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.289	-0.964	0.202	-0.122	0.061	1.404	-75.64	-15.43	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.264	-0.919	0.259	0.061	0.000	1.587	-75.64	-15.42	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.942	0.244	-0.244	-0.244	1.465	-75.64	-15.42	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.268	-0.938	0.236	0.000	0.000	1.465	-75.65	-15.41	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.278	-0.938	0.234	0.305	0.000	1.465	-75.65	-15.41	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:283	WTRIGHT(D0:74:13:DA:DA:8C)	0.276	-0.934	0.234	0.244	-0.061	1.404	-75.65	-15.41	-47.15	-50.470	21.364	35.868	-0.68781	0.59607	-0.14304	0.38867	6.2	13111	75
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.373	-0.909	0.213	-1.404	-0.122	-2.075	-77.63	21.21	-51.19	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.361	-0.884	0.215	-1.709	-0.244	-2.380	-77.64	21.20	-51.21	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.364	-0.902	0.218	-1.770	-0.549	-2.380	-77.65	21.19	-51.22	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.373	-0.883	0.221	-2.014	-0.671	-2.502	-77.66	21.18	-51.24	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.382	-0.876	0.225	-2.014	-0.854	-2.808	-77.66	21.17	-51.25	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
2025-5-24 13:10:59:303	WTGSB-A6(C3:11:EA:D7:53:77)	-0.400	-0.855	0.234	-2.319	-1.038	-3.113	-77.67	21.16	-51.26	-44.394	12.054	26.950	0.74527	-0.49689	0.38187	-0.22745	6.2	13111	50
