时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:32:14:229	WTRIGHT(D0:74:13:DA:DA:8C)	-0.007	-1.166	-0.243	-6.287	-7.690	-16.846	-68.30	-26.42	-68.65	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:229	WTRIGHT(D0:74:13:DA:DA:8C)	-0.481	-1.426	0.065	-12.939	-10.681	-22.278	-68.41	-26.53	-68.70	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:230	WTRIGHT(D0:74:13:DA:DA:8C)	0.305	-0.988	0.057	-13.794	-11.902	-25.818	-68.52	-26.64	-68.74	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:230	WTRIGHT(D0:74:13:DA:DA:8C)	0.556	-0.306	0.250	-15.930	-9.277	-34.424	-68.63	-26.80	-68.81	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:230	WTRIGHT(D0:74:13:DA:DA:8C)	-0.036	-1.466	-0.256	-17.822	-12.207	-31.921	-68.76	-26.94	-68.87	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:230	WTRIGHT(D0:74:13:DA:DA:8C)	0.467	-0.043	-0.643	-19.775	-10.864	-25.940	-68.90	-27.06	-68.91	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:230	WTRIGHT(D0:74:13:DA:DA:8C)	0.552	-0.036	-0.142	-19.287	-6.470	-37.903	-69.03	-27.23	-69.01	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:289	WTRIGHT(D0:74:13:DA:DA:8C)	-0.104	-0.675	-0.149	-13.123	-8.972	-33.936	-69.13	-27.38	-69.08	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:289	WTRIGHT(D0:74:13:DA:DA:8C)	0.066	-0.513	0.337	-12.451	-11.658	-27.649	-69.24	-27.52	-69.12	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:289	WTRIGHT(D0:74:13:DA:DA:8C)	0.324	0.216	0.032	-20.081	-12.024	-25.635	-69.40	-27.64	-69.15	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
