时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:34:44:342	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.001				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:391	WTRIGHT(D0:74:13:DA:DA:8C)	0.1	0.987	-0.048	-0.305	-0.244	-0.122	2	-3.83	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:391	WTRIGHT(D0:74:13:DA:DA:8C)	0.166	0.992	-0.049	-0.183	-0.305	0.061	1.99	-3.83	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:401	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.001	1				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:401	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:421	WTRIGHT(D0:74:13:DA:DA:8C)	0.106	1.031	-0.035	0.549	-0.122	0.183	1.99	-3.84	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:421	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.986	-0.044		-0.183	0.549	1.98	-3.85	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:431	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.001				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:431	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.001	1.002				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:451	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	0.984	-0.046	0.061		0.366	1.98	-3.86	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:452	WTRIGHT(D0:74:13:DA:DA:8C)	0.107	0.993	-0.04	0.122	0.244	0.305	1.98	-3.86	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:461	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.997				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:461	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.999				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:511	WTRIGHT(D0:74:13:DA:DA:8C)	0.119	0.994	-0.054	0.183	-0.061	0.183	1.98	-3.87	-147.1	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:511	WTRIGHT(D0:74:13:DA:DA:8C)	0.124	0.989	-0.055		-0.366		1.97	-3.87	-147.1	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:521	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	1				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:522	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.001	0.997				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:542	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.982	-0.045	-0.305	-0.549	0.122	1.97	-3.87	-147.1	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:542	WTRIGHT(D0:74:13:DA:DA:8C)	0.102	0.991	-0.045	-0.244	-0.183	-0.122	1.96	-3.87	-147.1	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:551	WTLEFT(C3:11:EA:D7:53:77)	-0.013		0.998				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:551	WTLEFT(C3:11:EA:D7:53:77)	-0.012		1				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:581	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.999				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:581	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.999				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:600	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.99	-0.045	-0.061	-0.244	0.183	1.96	-3.87	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:601	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.991	-0.046	-0.061	-0.244	0.122	1.96	-3.87	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:631	WTRIGHT(D0:74:13:DA:DA:8C)	0.114	0.988	-0.047		-0.183		1.95	-3.87	-147.11	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:632	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.985	-0.045		0.122	-0.061	1.94	-3.87	-147.1	-57.036	-41.16	81.732	27.5	100
2025-6-24 23:34:44:642	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.003	0.999				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:643	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.002	1.001				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:44:672	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.998				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:672	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.999				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:692	WTRIGHT(D0:74:13:DA:DA:8C)	0.1	0.988	-0.045	0.244	0.427	-0.122	1.94	-3.87	-147.1	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:692	WTRIGHT(D0:74:13:DA:DA:8C)	0.102	0.993	-0.047	0.244	0.183	0.244	1.94	-3.87	-147.09	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:693	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	0.994	-0.05	0.183		0.61	1.94	-3.88	-147.08	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:693	WTRIGHT(D0:74:13:DA:DA:8C)	0.116	0.989	-0.046	0.061	-0.183	0.549	1.94	-3.89	-147.08	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:701	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:701	WTLEFT(C3:11:EA:D7:53:77)	-0.013		0.997				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:754	WTRIGHT(D0:74:13:DA:DA:8C)	0.111	0.987	-0.044	0.183	0.244	0.427	1.94	-3.9	-147.08	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:754	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.989	-0.048	0.305	0.488	0.122	1.95	-3.91	-147.06	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:782	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.995	-0.046	0.122	0.244	0.305	1.94	-3.91	-147.05	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:783	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.996	-0.051	-0.061	0.244	0.549	1.94	-3.92	-147.05	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:792	WTLEFT(C3:11:EA:D7:53:77)	-0.014		1				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:793	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.996				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:821	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:821	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.997				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:842	WTRIGHT(D0:74:13:DA:DA:8C)	0.121	0.992	-0.047		-0.488	0.793	1.94	-3.93	-147.05	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:842	WTRIGHT(D0:74:13:DA:DA:8C)	0.116	0.984	-0.047		-0.366	0.549	1.94	-3.94	-147.05	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:851	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.998				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:851	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.999				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:871	WTRIGHT(D0:74:13:DA:DA:8C)	0.062	0.981	-0.049		0.061	0.061	1.93	-3.94	-147.05	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:871	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.976	-0.095	0.366	9.216	-3.418	1.92	-3.92	-146.99	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:912	WTRIGHT(D0:74:13:DA:DA:8C)	0.078	0.991	-0.035	-0.427	-0.549		1.91	-3.92	-146.96	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:913	WTRIGHT(D0:74:13:DA:DA:8C)	0.116	0.949	-0.067		-0.916	0.854	1.9	-3.93	-146.96	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:963	WTRIGHT(D0:74:13:DA:DA:8C)	0.117	0.984	-0.044	-0.305	-0.793	0.854	1.9	-3.94	-146.98	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:963	WTRIGHT(D0:74:13:DA:DA:8C)	0.161	0.983	-0.05	-0.854	-0.183		1.88	-3.95	-146.99	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:977	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	1.001				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:978	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:978	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.994				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:978	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.999				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:979	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.002				0.14	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:979	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.004	1.002				0.15	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:44:994	WTRIGHT(D0:74:13:DA:DA:8C)	0.109	1.027	0.014	-0.854	2.258	-0.183	1.86	-3.93	-146.9	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:44:994	WTRIGHT(D0:74:13:DA:DA:8C)	0.123	0.989	-0.041	-0.366	-0.549	-0.427	1.86	-3.93	-146.91	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:45:2	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.003	0.999				0.15	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:45:3	WTLEFT(C3:11:EA:D7:53:77)	-0.011		1.001				0.15	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:45:25	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	0.984	-0.046	-0.305	-0.305	-0.427	1.85	-3.92	-146.92	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:45:25	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.993	-0.046	-0.61	-0.305	-0.671	1.84	-3.91	-146.93	-57.036	-40.964	81.83	27.5	100
2025-6-24 23:34:45:37	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.998				0.15	1.6	-90.68	-80.36	-0.98	8.722	27.5	100
2025-6-24 23:34:45:38	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.999				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:84	WTRIGHT(D0:74:13:DA:DA:8C)	0.111	0.997	-0.047	-0.366	-0.427	-0.122	1.83	-3.9	-146.94	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:84	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	0.987	-0.039	-0.366	-0.549	-0.427	1.82	-3.89	-146.95	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:93	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.997				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:93	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.998				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:116	WTRIGHT(D0:74:13:DA:DA:8C)	0.101	0.989	-0.044	-0.305	-0.671	-0.671	1.82	-3.89	-146.96	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:116	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.991	-0.052	-0.427	-0.732	-0.793	1.81	-3.87	-146.97	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:126	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.001	1				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:126	WTLEFT(C3:11:EA:D7:53:77)	-0.005	0.003	0.993				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:144	WTRIGHT(D0:74:13:DA:DA:8C)	0.171	0.985	-0.052	-0.916	-0.793	-1.282	1.79	-3.86	-146.98	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:145	WTRIGHT(D0:74:13:DA:DA:8C)	0.141	1.002	-0.085	0.244	-0.793	-1.77	1.77	-3.82	-146.91	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:157	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.006	1.018				0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:157	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.005	1.051	-0.427	0.244	-0.061	0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:206	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.995	-0.007	-0.916	-1.16	-1.404	1.75	-3.8	-146.95	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:206	WTRIGHT(D0:74:13:DA:DA:8C)	-0.007	0.994	-0.049	-0.977	-1.465	-1.16	1.73	-3.78	-146.98	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:213	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	0.998	0.061	0.061		0.15	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:214	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1	0.061	0.122		0.15	1.61	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:233	WTRIGHT(D0:74:13:DA:DA:8C)	0.1	0.944	-0.106	0.183	11.108	-2.625	1.71	-3.75	-146.94	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:234	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.994	-0.041	-0.977	-1.831	-0.854	1.68	-3.74	-146.95	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:244	WTLEFT(C3:11:EA:D7:53:77)	-0.012		1			0.061	0.15	1.61	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:244	WTLEFT(C3:11:EA:D7:53:77)	-0.011		0.997	-0.305			0.15	1.61	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:267	WTRIGHT(D0:74:13:DA:DA:8C)	-0.004	0.997	-0.033	-1.099	-1.892	-0.916	1.66	-3.71	-146.99	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:268	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.895	-0.107	-1.526	5.859	-3.357	1.64	-3.69	-146.98	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:275	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999	-0.366	-0.122	0.061	0.14	1.61	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:275	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.997				0.14	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:327	WTRIGHT(D0:74:13:DA:DA:8C)	0.106	0.991	-0.032	-0.793	-2.014	-0.366	1.61	-3.67	-146.99	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:328	WTRIGHT(D0:74:13:DA:DA:8C)	0.122	0.985	-0.034	-0.427	-1.526	-0.122	1.6	-3.67	-147.02	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:337	WTLEFT(C3:11:EA:D7:53:77)	-0.012		0.998	-0.244	-0.244	-0.061	0.13	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:338	WTLEFT(C3:11:EA:D7:53:77)	-0.009	0.002	1.003	-0.183	-0.183		0.13	1.6	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:355	WTRIGHT(D0:74:13:DA:DA:8C)	0.098	0.974	-0.036		-0.61	-0.671	1.6	-3.66	-147.04	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:356	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	0.987	-0.043	0.183	-0.122	-1.465	1.6	-3.64	-147.04	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:364	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1	-0.244	-0.183	-0.061	0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:365	WTLEFT(C3:11:EA:D7:53:77)	-0.009		0.997	-0.244	-0.061		0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:385	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	1.002	-0.045	0.183	-0.488	-0.793	1.6	-3.61	-147.04	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:386	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.998	-0.042	0.122	-0.793	-0.122	1.6	-3.61	-147.05	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:393	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.997	-0.183	-0.244	0.061	0.12	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:394	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.996		-0.122	-0.061	0.12	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:457	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.998	0.305	-0.244		0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:457	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.001	1.003	-0.183		0.061	0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:476	WTRIGHT(D0:74:13:DA:DA:8C)	0.122	0.995	-0.042	-0.183	-0.977	0.671	1.59	-3.61	-147.06	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:477	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.982	-0.054	-0.916	-1.77	-0.366	1.59	-3.61	-147.09	-57.036	-40.866	81.634	27.5	100
2025-6-24 23:34:45:479	WTRIGHT(D0:74:13:DA:DA:8C)	0.083	1.115	-0.19	-0.549	45.654	-2.991	1.54	-3.59	-146.87	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:479	WTRIGHT(D0:74:13:DA:DA:8C)	0.064	0.994	-0.033	-1.404	-2.563	-0.061	1.51	-3.57	-146.89	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:485	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.996	-0.122	0.061		0.12	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:486	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	0.997	0.061			0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:504	WTRIGHT(D0:74:13:DA:DA:8C)	0.101	0.966	-0.048	-2.014	-0.549	-0.427	1.48	-3.57	-146.93	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:504	WTRIGHT(D0:74:13:DA:DA:8C)	0.152	0.987	-0.043	-1.343	-2.625	0.122	1.45	-3.56	-146.91	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:514	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.999	0.427			0.13	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:514	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.002	0.999	0.488	-0.061		0.14	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:566	WTRIGHT(D0:74:13:DA:DA:8C)	0.137	0.994	-0.052	-2.136	0.305	-0.488	1.41	-3.55	-146.84	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:566	WTRIGHT(D0:74:13:DA:DA:8C)	0.14	1.018	-0.017	-3.113	1.953	-2.319	1.36	-3.52	-146.84	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:574	WTLEFT(C3:11:EA:D7:53:77)	0.002	0.003	1.003	-0.244	0.061		0.14	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:574	WTLEFT(C3:11:EA:D7:53:77)	-0.024	0.005	1.042	-0.671	-0.122	0.183	0.14	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:596	WTRIGHT(D0:74:13:DA:DA:8C)	0.117	0.981	-0.02	-2.93	-0.977	-2.502	1.3	-3.47	-146.87	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:596	WTRIGHT(D0:74:13:DA:DA:8C)	0.089	0.941	0.035	-1.221	-0.305	-1.648	1.27	-3.43	-146.9	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:602	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.005	0.97	-0.122	0.427		0.14	1.59	-90.68	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:603	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.005	0.997	0.244	-0.061		0.14	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:626	WTRIGHT(D0:74:13:DA:DA:8C)	0.122	0.99	-0.035		-0.854	-0.549	1.27	-3.42	-146.93	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:626	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	0.988	-0.056	-0.549	-1.709	-1.404	1.26	-3.4	-146.96	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:634	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.995	0.061	-0.061		0.15	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:635	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.997	-0.61	0.183		0.14	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:686	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.997	-0.055	-1.648	-2.686	-1.77	1.24	-3.37	-147	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:686	WTRIGHT(D0:74:13:DA:DA:8C)	0.063	0.986	-0.019	-2.197	-4.639	-2.075	1.19	-3.32	-146.93	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:702	WTLEFT(C3:11:EA:D7:53:77)	-0.008		0.996	-0.671			0.13	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:704	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.015	1.01	-0.488	-0.122		0.12	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:714	WTRIGHT(D0:74:13:DA:DA:8C)	0.134	0.987	-0.025	-0.671	-2.991	-1.282	1.18	-3.28	-146.99	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:717	WTRIGHT(D0:74:13:DA:DA:8C)	0.07	0.978	-0.026	0.488	-1.465	-1.099	1.18	-3.26	-147.02	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:724	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.985	0.061	-0.061		0.11	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:725	WTLEFT(C3:11:EA:D7:53:77)	-0.007	0.002	1.013	-0.366	-0.305		0.11	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:743	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	1.004	-0.048	0.61	-0.793	-1.038	1.19	-3.23	-147.03	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:744	WTRIGHT(D0:74:13:DA:DA:8C)	0.085	1	-0.057	-0.793	-2.686	-0.793	1.18	-3.21	-147.07	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:753	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.002	1.029	-0.427	-0.183		0.1	1.59	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:753	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.992	-0.488	0.183		0.09	1.58	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:814	WTRIGHT(D0:74:13:DA:DA:8C)	0.033	0.996	-0.034	-1.587	-3.845	-1.343	1.16	-3.19	-147.13	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:815	WTRIGHT(D0:74:13:DA:DA:8C)	0.121	0.948	-0.007	-1.831	-2.075	-0.977	1.13	-3.16	-147.2	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:828	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.002	1.002	-0.366	-0.122		0.08	1.58	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:829	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.005	0.976	0.244	-0.549		0.09	1.58	-90.67	-80.458	-0.98	8.624	27.5	100
2025-6-24 23:34:45:836	WTRIGHT(D0:74:13:DA:DA:8C)	0.071	0.985	-0.012		-2.319		1.08	-3.14	-146.95	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:837	WTRIGHT(D0:74:13:DA:DA:8C)	0.077	0.998	-0.028		-0.671		1.08	-3.14	-146.96	-57.036	-40.572	81.536	27.5	100
2025-6-24 23:34:45:845	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.001	0.998	0.061			0.09	1.58	-90.67	-80.458	-0.98	8.624	27.5	100
