时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:0:341	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.015	1.002	1.709			0.98	1.63	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:341	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.025	0.981	1.709			1.01	1.63	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:383	WTRIGHT(D0:74:13:DA:DA:8C)	0.157	0.994	-0.1	2.38	2.563	3.906	3.75	-6.31	-146.13	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:384	WTRIGHT(D0:74:13:DA:DA:8C)	0.149	0.985	-0.085	2.258	2.502	3.845	3.78	-6.39	-146.12	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:394	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.026	0.997	1.282	-0.183		1.04	1.63	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:394	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.034	1.006	1.404			1.07	1.63	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:412	WTRIGHT(D0:74:13:DA:DA:8C)	-0.651	0.985	-0.084	1.892	2.197	3.845	3.82	-6.47	-146.11	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:413	WTRIGHT(D0:74:13:DA:DA:8C)	0.144	2.885	-0.237	-4.028	-5.432	-6.592	3.82	-6.48	-146.13	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:425	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.025	0.995	1.831		-0.061	1.11	1.63	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:425	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.023	1.016	2.502	0.305	-0.122	1.15	1.64	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:442	WTRIGHT(D0:74:13:DA:DA:8C)	0.148	0.987	-0.086	2.136	2.686	5.371	3.85	-6.55	-146.09	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:443	WTRIGHT(D0:74:13:DA:DA:8C)	0.151	0.994	-0.084	2.014	2.869	6.348	3.87	-6.65	-146.06	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:458	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.024	0.995	2.93			1.21	1.64	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:459	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.024	1.002	3.906			1.29	1.64	-90.69	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:505	WTRIGHT(D0:74:13:DA:DA:8C)	0.175	0.984	-0.08	1.648	2.808	6.714	3.9	-6.76	-146.04	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:505	WTRIGHT(D0:74:13:DA:DA:8C)	0.157	1.012	-0.128	2.747	4.272	6.287	4	-6.77	-146.1	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:515	WTLEFT(C3:11:EA:D7:53:77)	-0.006	0.031	0.997	4.089		-0.061	1.37	1.64	-90.7	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:515	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.019	1.018	4.028			1.44	1.64	-90.7	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:543	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.031	1.001	4.7	-0.244		1.54	1.64	-90.7	-80.556	-0.882	8.232	27.6	100
2025-6-24 23:35:0:544	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.028	1.01	6.165	-0.122	-0.061	1.65	1.64	-90.7	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:567	WTRIGHT(D0:74:13:DA:DA:8C)	0.143	0.997	-0.069	1.831	2.563	7.874	4.02	-6.89	-146.07	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:567	WTRIGHT(D0:74:13:DA:DA:8C)	0.157	0.997	-0.09	2.441	2.441	9.094	4.05	-7.05	-146.06	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:568	WTRIGHT(D0:74:13:DA:DA:8C)	0.171	1.001	-0.078	2.319	2.625	10.376	4.09	-7.22	-146.05	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:568	WTRIGHT(D0:74:13:DA:DA:8C)	0.15	0.979	-0.071	2.258	1.892	9.888	4.13	-7.42	-146.05	-56.154	-42.532	82.712	28.3	100
2025-6-24 23:35:0:601	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.029	0.996	8.118			1.79	1.64	-90.7	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:601	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.038	0.993	10.193		0.061	1.98	1.64	-90.71	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:632	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.034	1.007	12.085			2.2	1.64	-90.71	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:633	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.044	1.001	14.099			2.46	1.64	-90.71	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:653	WTRIGHT(D0:74:13:DA:DA:8C)	0.148	1.023	-0.082	3.174	2.38	13.367	4.14	-7.61	-146.04	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:654	WTRIGHT(D0:74:13:DA:DA:8C)	0.156	1.01	-0.071	3.54	1.892	15.015	4.2	-7.86	-146.04	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:657	WTRIGHT(D0:74:13:DA:DA:8C)	0.165	1.009	-0.086	3.967	2.319	16.724	4.26	-8.14	-146.05	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:658	WTRIGHT(D0:74:13:DA:DA:8C)	0.769	1.004	-0.083	3.723	1.709	18.494	4.32	-8.46	-146.06	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:662	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.047	1.002	16.479		-0.183	2.76	1.64	-90.72	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:663	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.053	1.004	18.86		0.061	3.11	1.64	-90.73	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:715	WTRIGHT(D0:74:13:DA:DA:8C)	0.189	-0.451	-0.116	-2.625	-12.634	-1.709	4.36	-8.7	-146.16	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:716	WTRIGHT(D0:74:13:DA:DA:8C)	0.205	0.991	-0.099	3.723	1.343	21.545	4.43	-9.1	-146.21	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:732	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.058	1.014	20.691	0.183	-0.061	3.5	1.64	-90.73	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:732	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.068	0.998	22.827		-0.061	3.93	1.65	-90.74	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:743	WTRIGHT(D0:74:13:DA:DA:8C)	0.215	0.981	-0.096	3.784	0.977	22.156	4.5	-9.52	-146.27	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:746	WTRIGHT(D0:74:13:DA:DA:8C)	0.227	0.959	-0.1	3.784	0.854	22.095	4.59	-9.94	-146.33	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:754	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.08	1	24.109	0.122	-0.183	4.39	1.65	-90.75	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:754	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.087	0.994	24.78	0.122	-0.183	4.87	1.65	-90.76	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:774	WTRIGHT(D0:74:13:DA:DA:8C)	0.229	0.967	-0.093	3.906	0.793	21.912	4.67	-10.37	-146.4	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:786	WTRIGHT(D0:74:13:DA:DA:8C)	0.237	0.97	-0.098	3.967	0.671	22.095	4.75	-10.79	-146.46	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:790	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.097	0.994	25.33	0.061		5.35	1.65	-90.77	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:790	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.105	0.996	26.184	0.122		5.85	1.65	-90.79	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:836	WTRIGHT(D0:74:13:DA:DA:8C)	0.246	0.962	-0.095	4.211	0.366	22.278	4.84	-11.21	-146.54	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:836	WTRIGHT(D0:74:13:DA:DA:8C)	0.246	0.952	-0.094	4.333	0.183	22.461	4.93	-11.64	-146.62	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:842	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.114	0.994	26.123	0.122		6.35	1.66	-90.8	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:842	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.126	0.988	26.306	0.122	-0.061	6.86	1.66	-90.81	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:873	WTRIGHT(D0:74:13:DA:DA:8C)	0.25	0.957	-0.096	4.395	0.732	22.888	5.02	-12.08	-146.69	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:873	WTRIGHT(D0:74:13:DA:DA:8C)	0.254	0.965	-0.095	4.578	0.793	23.682	5.11	-12.52	-146.77	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:876	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.135	0.988	26.367	0.183		7.37	1.66	-90.82	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:876	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.144	0.986	26.733	0.122	-0.061	7.87	1.66	-90.83	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:904	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.152	0.99	27.527	0.183		8.39	1.67	-90.85	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:904	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.162	0.98	28.076			8.93	1.68	-90.87	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:905	WTRIGHT(D0:74:13:DA:DA:8C)	0.271	0.964	-0.102	4.761	0.671	25.024	5.22	-12.99	-146.87	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:905	WTRIGHT(D0:74:13:DA:DA:8C)	0.282	0.958	-0.103	5.127	0.854	26.001	5.33	-13.48	-146.95	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:953	WTRIGHT(D0:74:13:DA:DA:8C)	0.301	0.954	-0.104	5.493	0.793	26.55	5.44	-13.98	-147.04	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:953	WTRIGHT(D0:74:13:DA:DA:8C)	0.303	0.949	-0.111	5.493	0.671	27.283	5.56	-14.49	-147.14	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:970	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.171	0.987	28.503	0.183		9.48	1.68	-90.89	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:970	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.183	0.975	29.175	0.122		10.03	1.68	-90.91	-80.654	-1.078	7.742	27.6	100
2025-6-24 23:35:0:983	WTRIGHT(D0:74:13:DA:DA:8C)	0.311	0.949	-0.116	5.798	0.244	27.71	5.7	-15.01	-147.27	-56.546	-43.512	83.202	28.3	100
2025-6-24 23:35:0:983	WTRIGHT(D0:74:13:DA:DA:8C)	0.336	0.946	-0.158	5.981	-0.671	28.137	5.83	-15.55	-147.38	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:0:997	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.189	0.988	29.602	0.488		10.6	1.69	-90.93	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:0:997	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.203	0.944	30.579	-0.305		11.17	1.69	-90.95	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:12	WTRIGHT(D0:74:13:DA:DA:8C)	0.373	0.914	-0.102	6.287	0.244	28.015	5.98	-16.08	-147.5	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:13	WTRIGHT(D0:74:13:DA:DA:8C)	0.362	0.904	-0.136	5.981	0.671	26.978	6.1	-16.61	-147.6	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:23	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.215	1	29.724	0.732		11.76	1.7	-90.97	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:23	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.227	0.966	29.541	0.061		12.32	1.7	-90.99	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:73	WTRIGHT(D0:74:13:DA:DA:8C)	0.365	0.897	-0.12	5.737	0.732	25.94	6.23	-17.12	-147.72	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:74	WTRIGHT(D0:74:13:DA:DA:8C)	0.357	0.902	-0.119	5.493	0.549	24.719	6.37	-17.61	-147.83	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:83	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.232	0.967	28.32	0.305		12.87	1.7	-91.02	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:83	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.246	0.954	27.161	0.122		13.4	1.71	-91.04	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:104	WTRIGHT(D0:74:13:DA:DA:8C)	0.371	0.911	-0.125	5.432	0.793	24.048	6.49	-18.07	-147.95	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:105	WTRIGHT(D0:74:13:DA:DA:8C)	0.379	0.913	-0.126	5.554	0.366	23.865	6.61	-18.54	-148.07	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:115	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.256	0.958	26.123	0.122		13.91	1.71	-91.07	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:115	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.26	0.957	24.597	0.061		14.39	1.71	-91.1	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:134	WTRIGHT(D0:74:13:DA:DA:8C)	0.419	0.904	-0.128	5.554	-0.183	23.132	6.74	-18.99	-148.2	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:134	WTRIGHT(D0:74:13:DA:DA:8C)	0.395	0.896	-0.154	5.676	0.793	22.583	6.86	-19.43	-148.33	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:145	WTLEFT(C3:11:EA:D7:53:77)	-0.004	0.271	0.947	23.254			14.85	1.72	-91.13	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:146	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.285	0.981	21.973	0.793		15.29	1.73	-91.16	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:193	WTRIGHT(D0:74:13:DA:DA:8C)	0.386	0.889	-0.119	6.104	0.183	22.095	6.99	-19.85	-148.46	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:193	WTRIGHT(D0:74:13:DA:DA:8C)	0.408	0.897	-0.122	6.47	0.61	22.522	7.12	-20.29	-148.59	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:203	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.281	0.951	22.461			15.72	1.73	-91.19	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:204	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.29	0.97	23.132	0.427		16.16	1.73	-91.22	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:224	WTRIGHT(D0:74:13:DA:DA:8C)	0.401	0.905	-0.135	6.653	1.038	23.132	7.26	-20.74	-148.72	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:224	WTRIGHT(D0:74:13:DA:DA:8C)	0.394	0.912	-0.142	6.592	1.099	23.682	7.4	-21.19	-148.84	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:258	WTRIGHT(D0:74:13:DA:DA:8C)	0.402	0.916	-0.133	6.653	0.854	24.536	7.55	-21.65	-148.97	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:258	WTRIGHT(D0:74:13:DA:DA:8C)	0.417	0.913	-0.157	6.775	0.61	25.513	7.7	-22.13	-149.12	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:264	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.298	0.956	24.353	0.061		16.62	1.74	-91.25	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:264	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.307	0.977	26.184	0.244		17.12	1.74	-91.28	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:266	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.307	0.956	28.137	0.305		17.65	1.74	-91.31	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:266	WTLEFT(C3:11:EA:D7:53:77)	-0.01	0.329	0.936	30.029	-0.061		18.22	1.74	-91.35	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:317	WTRIGHT(D0:74:13:DA:DA:8C)	0.445	0.897	-0.14	5.92	0.427	26.428	7.85	-22.63	-149.27	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:318	WTRIGHT(D0:74:13:DA:DA:8C)	0.449	0.886	-0.144	5.737	0.366	26.978	7.99	-23.14	-149.43	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:324	WTLEFT(C3:11:EA:D7:53:77)	-0.02	0.338	0.947	30.64	0.488	-0.122	18.81	1.75	-91.37	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:325	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.349	0.921	30.334	0.122	0.061	19.4	1.75	-91.41	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.462	0.862	-0.138	5.493	0.427	27.1	8.14	-23.65	-149.6	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:347	WTRIGHT(D0:74:13:DA:DA:8C)	0.491	0.855	-0.139	5.737	0.244	27.283	8.28	-24.18	-149.77	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:373	WTRIGHT(D0:74:13:DA:DA:8C)	0.496	0.842	-0.144	5.859	0.183	26.978	8.43	-24.7	-149.95	-60.074	-46.354	83.888	28.3	100
2025-6-24 23:35:1:374	WTRIGHT(D0:74:13:DA:DA:8C)	0.514	0.821	-0.133	5.615	0.549	26.184	8.57	-25.21	-150.13	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:384	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.36	0.924	28.931	0.183	-0.122	19.97	1.76	-91.44	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:384	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.372	0.926	27.222	0.183		20.52	1.76	-91.48	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:385	WTLEFT(C3:11:EA:D7:53:77)	-0.016	0.377	0.908	26.001			21.03	1.76	-91.52	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:385	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.387	0.907	23.865	0.244		21.51	1.77	-91.55	-80.458	-3.332	4.018	27.6	100
2025-6-24 23:35:1:437	WTRIGHT(D0:74:13:DA:DA:8C)	0.513	0.821	-0.149	5.92	0.61	24.292	8.72	-25.7	-150.31	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:437	WTRIGHT(D0:74:13:DA:DA:8C)	0.526	0.835	-0.146	6.348	0.977	23.621	8.85	-26.08	-150.5	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:445	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.394	0.896	22.156			21.95	1.77	-91.59	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:446	WTLEFT(C3:11:EA:D7:53:77)	-0.008	0.403	0.919	21.423	0.122	-0.122	22.36	1.77	-91.63	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:464	WTRIGHT(D0:74:13:DA:DA:8C)	0.512	0.841	-0.158	6.531	1.465	22.766	9	-26.54	-150.67	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:465	WTRIGHT(D0:74:13:DA:DA:8C)	0.507	0.849	-0.16	6.653	1.282	22.522	9.16	-26.99	-150.84	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:475	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.413	0.954	21.79	-0.122	-0.183	22.79	1.78	-91.66	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:475	WTLEFT(C3:11:EA:D7:53:77)	-0.023	0.41	0.914	23.254			23.23	1.78	-91.7	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:495	WTRIGHT(D0:74:13:DA:DA:8C)	0.519	0.853	-0.16	6.714	0.977	22.827	9.32	-27.44	-151.02	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:496	WTRIGHT(D0:74:13:DA:DA:8C)	0.538	0.846	-0.164	6.47	0.671	23.01	9.48	-27.89	-151.22	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:520	WTLEFT(C3:11:EA:D7:53:77)	-0.005	0.422	0.907	24.597	0.427	-0.122	23.7	1.79	-91.74	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:520	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.409	0.923	25.574	-0.305	-0.366	24.19	1.79	-91.77	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:553	WTRIGHT(D0:74:13:DA:DA:8C)	0.542	0.831	-0.162	6.226	0.61	23.315	9.64	-28.35	-151.41	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:554	WTRIGHT(D0:74:13:DA:DA:8C)	0.54	0.82	-0.166	5.981	0.549	22.766	9.81	-28.8	-151.62	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:567	WTLEFT(C3:11:EA:D7:53:77)	-0.005	0.436	0.908	26.001	0.061		24.7	1.79	-91.81	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:567	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.451	0.959	25.146	0.549	-0.183	25.2	1.79	-91.85	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:584	WTRIGHT(D0:74:13:DA:DA:8C)	0.542	0.813	-0.156	5.676	0.244	22.583	9.96	-29.24	-151.84	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:584	WTRIGHT(D0:74:13:DA:DA:8C)	0.567	0.821	-0.159	5.737	0.061	23.071	10.13	-29.69	-152.06	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:595	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.454	0.873	24.963		-0.061	25.69	1.79	-91.89	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:595	WTLEFT(C3:11:EA:D7:53:77)	-0.014	0.46	0.886	23.743	0.061	-0.244	26.16	1.8	-91.93	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:617	WTRIGHT(D0:74:13:DA:DA:8C)	0.587	0.792	-0.167	6.042	0.183	22.888	10.29	-30.13	-152.28	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:619	WTRIGHT(D0:74:13:DA:DA:8C)	0.587	0.781	-0.173	5.676	0.488	21.545	10.45	-30.56	-152.51	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:626	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.467	0.873	22.583			26.61	1.8	-91.97	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:627	WTLEFT(C3:11:EA:D7:53:77)	-0.015	0.47	0.875	20.996	0.183		27.04	1.8	-92	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:687	WTRIGHT(D0:74:13:DA:DA:8C)	0.586	0.78	-0.171	5.554	0.671	20.386	10.61	-30.98	-152.73	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:688	WTRIGHT(D0:74:13:DA:DA:8C)	0.593	0.791	-0.175	5.554	0.61	20.325	10.76	-31.38	-152.96	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:689	WTLEFT(C3:11:EA:D7:53:77)	-0.017	0.475	0.865	20.142	-0.061		27.44	1.8	-92.04	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:690	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.491	0.867	19.592		-0.122	27.83	1.81	-92.08	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:703	WTRIGHT(D0:74:13:DA:DA:8C)	0.582	0.786	-0.174	5.432	0.732	19.226	10.91	-31.78	-153.18	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:704	WTRIGHT(D0:74:13:DA:DA:8C)	0.576	0.798	-0.179	5.615	0.61	19.165	11.06	-32.16	-153.4	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:713	WTLEFT(C3:11:EA:D7:53:77)	-0.018	0.468	0.827	19.104			28.21	1.81	-92.12	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:714	WTLEFT(C3:11:EA:D7:53:77)	-0.019	0.499	0.883	19.714	0.183	-0.061	28.59	1.81	-92.16	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:740	WTRIGHT(D0:74:13:DA:DA:8C)	0.56	0.798	-0.173	5.737	0.732	18.86	11.22	-32.54	-153.63	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:741	WTRIGHT(D0:74:13:DA:DA:8C)	0.592	0.812	-0.178	5.737	0.671	20.203	11.38	-32.92	-153.86	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:744	WTLEFT(C3:11:EA:D7:53:77)	-0.002	0.512	0.87	21.118			29	1.81	-92.19	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:744	WTLEFT(C3:11:EA:D7:53:77)	-0.021	0.52	0.895	23.376	0.183	-0.122	29.44	1.82	-92.23	-80.36	-7.252	-0.784	27.6	100
2025-6-24 23:35:1:796	WTRIGHT(D0:74:13:DA:DA:8C)	0.6	0.8	-0.181	5.737	0.183	20.874	11.55	-33.32	-154.11	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:796	WTRIGHT(D0:74:13:DA:DA:8C)	0.616	0.786	-0.178	5.737		22.034	11.73	-33.73	-154.36	-64.974	-49	84.77	28.3	100
2025-6-24 23:35:1:804	WTLEFT(C3:11:EA:D7:53:77)	-0.022	0.516	0.835	24.841			29.92	1.82	-92.27	-80.36	-10.584	-3.43	27.6	100
