时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-6-24 23:35:10:765	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.990	-0.078	0.000	-0.061	-0.183	3.43	-4.08	-153.74	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:765	WTRIGHT(D0:74:13:DA:DA:8C)	0.101	0.991	-0.072	0.000	0.000	-0.305	3.43	-4.06	-153.66	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:773	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.999	-0.366	-0.122	0.000	0.29	1.60	-92.03	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:773	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.998	-0.122	0.000	0.000	0.28	1.60	-92.02	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:825	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	0.986	-0.074	0.000	-0.061	-0.671	3.43	-4.04	-153.59	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:825	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.987	-0.075	0.000	-0.122	-0.977	3.43	-4.02	-153.52	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:836	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	0.999	-0.122	0.061	0.000	0.27	1.60	-92.00	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:836	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.999	-0.305	0.000	0.000	0.26	1.61	-91.98	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:855	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.986	-0.074	-0.122	-0.244	-1.221	3.42	-3.99	-153.45	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:855	WTRIGHT(D0:74:13:DA:DA:8C)	0.096	0.979	-0.077	-0.488	-0.549	-1.099	3.42	-3.96	-153.38	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:863	WTLEFT(C3:11:EA:D7:53:77)	-0.011	0.000	0.999	-0.305	-0.061	0.000	0.25	1.60	-91.97	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:863	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1.000	-0.549	-0.061	0.000	0.24	1.60	-91.95	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:885	WTRIGHT(D0:74:13:DA:DA:8C)	0.181	0.988	-0.074	-0.244	-0.488	-0.916	3.41	-3.93	-153.31	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:885	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.247	-0.088	-3.662	-0.427	7.385	3.39	-3.97	-153.25	-55.664	-41.650	82.614	0.18939	0.12424	-0.72342	-0.65210	28.3	13111	100
2025-6-24 23:35:10:892	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.004	0.998	-0.244	0.000	0.000	0.23	1.60	-91.94	-80.654	-0.980	8.232	0.69287	0.00565	0.00241	-0.72095	27.6	13111	100
2025-6-24 23:35:10:893	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.008	0.966	-0.427	-0.122	0.000	0.22	1.60	-91.92	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:10:950	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.987	-0.078	-0.427	-0.549	-0.916	3.39	-3.95	-153.20	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:10:951	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.977	-0.063	-0.610	-0.916	-0.732	3.38	-3.93	-153.14	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:10:959	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.003	0.999	-0.305	0.000	0.000	0.21	1.60	-91.91	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:10:961	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.001	1.006	-0.122	-0.244	0.000	0.20	1.61	-91.90	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:10:973	WTRIGHT(D0:74:13:DA:DA:8C)	0.080	0.988	-0.068	-0.305	-0.366	-0.244	3.37	-3.91	-153.08	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:10:973	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.992	-0.073	-0.244	-0.122	0.122	3.37	-3.91	-153.01	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:10:984	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.004	0.998	-0.244	0.000	0.000	0.20	1.61	-91.88	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:10:985	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.997	-0.061	0.000	0.000	0.19	1.61	-91.86	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:3	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.992	-0.071	-0.244	-0.183	0.427	3.36	-3.90	-152.95	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:3	WTRIGHT(D0:74:13:DA:DA:8C)	0.106	0.990	-0.072	0.061	-0.122	0.244	3.36	-3.90	-152.89	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:16	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.004	1.000	-0.122	0.000	0.000	0.19	1.61	-91.85	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:17	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.000	1.000	-0.061	-0.061	0.000	0.18	1.61	-91.83	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:67	WTRIGHT(D0:74:13:DA:DA:8C)	0.086	0.986	-0.072	0.000	0.000	-0.244	3.36	-3.89	-152.82	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:68	WTRIGHT(D0:74:13:DA:DA:8C)	0.090	0.989	-0.068	-0.061	-0.183	-0.366	3.36	-3.87	-152.76	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:82	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.005	1.001	-0.122	0.000	0.000	0.18	1.61	-91.82	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:83	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.998	-0.305	-0.122	0.000	0.17	1.61	-91.81	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:98	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.989	-0.065	0.000	-0.061	0.366	3.36	-3.87	-152.69	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:98	WTRIGHT(D0:74:13:DA:DA:8C)	0.105	0.989	-0.075	0.305	0.000	0.488	3.36	-3.87	-152.63	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:102	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.001	0.998	0.000	-0.061	0.000	0.17	1.61	-91.80	-80.654	-0.980	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:102	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.005	1.002	-0.183	0.000	0.000	0.16	1.61	-91.78	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:123	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.987	-0.078	0.000	-0.061	0.000	3.36	-3.86	-152.57	-55.664	-41.650	82.614	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:124	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.988	-0.072	0.244	0.000	-0.305	3.36	-3.86	-152.50	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:134	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	1.001	-0.305	-0.061	0.000	0.16	1.61	-91.77	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:135	WTLEFT(C3:11:EA:D7:53:77)	-0.012	0.000	0.998	-0.122	0.122	0.000	0.15	1.61	-91.76	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:187	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.987	-0.074	0.244	-0.122	-0.427	3.36	-3.84	-152.44	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:187	WTRIGHT(D0:74:13:DA:DA:8C)	0.084	0.988	-0.073	0.061	0.000	-0.488	3.36	-3.82	-152.37	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:207	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.999	-0.244	0.000	0.000	0.14	1.61	-91.74	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:207	WTLEFT(C3:11:EA:D7:53:77)	-0.010	-0.006	0.997	-0.305	0.000	0.000	0.13	1.61	-91.73	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:213	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.990	-0.072	-0.122	0.000	-0.305	3.36	-3.81	-152.31	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:214	WTRIGHT(D0:74:13:DA:DA:8C)	0.103	0.989	-0.066	0.061	0.000	0.183	3.36	-3.80	-152.26	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:223	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.995	-0.061	0.000	0.000	0.13	1.61	-91.72	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:224	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.004	0.999	0.000	-0.061	0.000	0.13	1.61	-91.70	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:246	WTRIGHT(D0:74:13:DA:DA:8C)	0.097	0.984	-0.076	0.488	0.000	0.183	3.36	-3.80	-152.20	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:246	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.989	-0.073	0.305	0.000	-0.122	3.36	-3.80	-152.14	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:255	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.996	-0.305	-0.061	0.000	0.12	1.61	-91.69	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:255	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.004	1.000	0.000	0.000	0.000	0.12	1.61	-91.68	-80.752	-0.882	8.232	0.69510	0.00446	0.00369	-0.71881	27.6	13111	100
2025-6-24 23:35:11:305	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.989	-0.075	0.122	0.122	-0.244	3.36	-3.78	-152.08	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:306	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.985	-0.073	0.061	-0.061	-0.122	3.36	-3.77	-152.02	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:314	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.005	1.000	-0.061	-0.061	0.000	0.11	1.61	-91.67	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:314	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	1.000	-0.183	0.000	0.000	0.10	1.61	-91.66	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.987	-0.075	0.366	0.000	0.122	3.37	-3.77	-151.97	-55.664	-41.650	82.418	0.19556	0.13480	-0.72113	-0.65073	28.3	13111	100
2025-6-24 23:35:11:333	WTRIGHT(D0:74:13:DA:DA:8C)	0.091	0.991	-0.074	0.061	-0.061	0.183	3.37	-3.77	-151.91	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:343	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.998	-0.122	-0.061	0.000	0.10	1.61	-91.64	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:345	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.999	-0.122	0.000	0.000	0.09	1.61	-91.63	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:364	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.989	-0.070	0.122	-0.183	0.305	3.36	-3.76	-151.86	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:365	WTRIGHT(D0:74:13:DA:DA:8C)	0.090	0.990	-0.073	0.244	0.061	0.061	3.37	-3.76	-151.80	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:377	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.996	-0.061	0.000	0.000	0.09	1.61	-91.62	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:377	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.003	1.000	-0.183	-0.061	0.000	0.08	1.61	-91.61	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:427	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	0.990	-0.075	0.000	0.061	0.305	3.36	-3.76	-151.74	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:428	WTRIGHT(D0:74:13:DA:DA:8C)	0.077	0.990	-0.070	0.061	-0.122	0.854	3.36	-3.76	-151.69	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:435	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.998	0.061	-0.061	0.000	0.08	1.61	-91.60	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:435	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	0.996	0.000	-0.122	0.000	0.08	1.61	-91.59	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.081	0.992	-0.065	-0.183	0.000	1.770	3.36	-3.78	-151.64	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:461	WTRIGHT(D0:74:13:DA:DA:8C)	0.104	0.991	-0.070	0.244	0.061	2.625	3.36	-3.82	-151.59	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:466	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.005	0.999	0.183	-0.122	0.000	0.08	1.61	-91.58	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:467	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.006	0.997	0.366	-0.122	0.000	0.08	1.61	-91.57	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:488	WTRIGHT(D0:74:13:DA:DA:8C)	0.116	0.983	-0.067	0.305	0.122	3.174	3.36	-3.87	-151.54	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:489	WTRIGHT(D0:74:13:DA:DA:8C)	0.099	0.988	-0.083	0.366	0.183	2.258	3.36	-3.91	-151.49	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:497	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	1.001	0.366	-0.183	0.000	0.09	1.61	-91.55	-80.752	-0.882	8.232	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:498	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.000	0.122	0.000	0.000	0.09	1.61	-91.54	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:547	WTRIGHT(D0:74:13:DA:DA:8C)	0.082	0.987	-0.063	0.305	0.061	1.587	3.37	-3.94	-151.44	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:547	WTRIGHT(D0:74:13:DA:DA:8C)	0.095	0.988	-0.066	0.488	0.427	1.953	3.37	-3.96	-151.39	-55.664	-41.650	82.418	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:556	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.003	0.997	-0.061	-0.183	0.000	0.09	1.61	-91.54	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:557	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999	0.183	-0.122	0.000	0.09	1.60	-91.53	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:574	WTRIGHT(D0:74:13:DA:DA:8C)	0.143	0.989	-0.079	0.549	0.366	2.869	3.38	-4.00	-151.33	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:574	WTRIGHT(D0:74:13:DA:DA:8C)	0.124	0.972	-0.097	0.183	-0.244	2.197	3.38	-4.05	-151.28	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:584	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.003	1.003	0.244	-0.183	0.000	0.09	1.60	-91.52	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:585	WTLEFT(C3:11:EA:D7:53:77)	-0.010	-0.001	1.002	-0.305	0.000	0.000	0.09	1.60	-91.51	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:604	WTRIGHT(D0:74:13:DA:DA:8C)	0.102	0.981	-0.074	-0.183	0.122	0.305	3.37	-4.06	-151.24	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:604	WTRIGHT(D0:74:13:DA:DA:8C)	0.111	0.991	-0.074	-0.061	0.305	-0.488	3.37	-4.05	-151.19	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:614	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.001	-0.427	-0.183	0.000	0.08	1.60	-91.49	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:614	WTLEFT(C3:11:EA:D7:53:77)	-0.013	0.000	1.000	-0.793	-0.244	0.000	0.07	1.60	-91.48	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:665	WTRIGHT(D0:74:13:DA:DA:8C)	0.109	0.993	-0.087	-0.305	0.000	-0.916	3.37	-4.04	-151.14	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:665	WTRIGHT(D0:74:13:DA:DA:8C)	0.106	0.989	-0.064	-0.977	-0.305	-1.831	3.35	-4.00	-151.10	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:674	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.999	-0.671	0.000	0.000	0.05	1.59	-91.48	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:675	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.998	-0.427	0.061	0.000	0.04	1.60	-91.47	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:696	WTRIGHT(D0:74:13:DA:DA:8C)	0.123	0.991	-0.073	0.000	-0.305	-2.136	3.35	-3.97	-151.06	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:697	WTRIGHT(D0:74:13:DA:DA:8C)	0.073	0.987	-0.083	-0.427	-0.549	-2.686	3.34	-3.92	-151.02	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:703	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.999	-0.427	0.061	0.000	0.03	1.60	-91.46	-80.752	-0.980	8.134	0.69672	0.00375	0.00449	-0.71722	27.6	13111	100
2025-6-24 23:35:11:706	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.007	0.998	-0.793	0.366	0.000	0.02	1.60	-91.45	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:731	WTRIGHT(D0:74:13:DA:DA:8C)	0.087	0.993	-0.078	-1.404	-0.854	-2.869	3.32	-3.86	-150.99	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:731	WTRIGHT(D0:74:13:DA:DA:8C)	0.115	0.990	-0.072	-1.587	-1.160	-1.831	3.30	-3.81	-150.96	-55.762	-41.748	82.516	0.20181	0.14380	-0.71930	-0.64890	28.3	13111	100
2025-6-24 23:35:11:734	WTLEFT(C3:11:EA:D7:53:77)	-0.010	-0.004	1.000	-0.549	0.305	0.000	0.01	1.61	-91.44	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:735	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.002	1.008	-0.183	0.122	0.000	0.00	1.61	-91.43	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:783	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	0.982	-0.066	-1.587	-1.465	-1.770	3.27	-3.77	-150.94	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:784	WTRIGHT(D0:74:13:DA:DA:8C)	0.063	0.989	-0.069	-1.465	-1.282	-2.686	3.24	-3.72	-150.92	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:793	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.995	-0.244	0.305	0.000	-0.01	1.63	-91.42	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:794	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.010	0.999	-0.305	0.183	0.000	-0.02	1.63	-91.41	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:815	WTRIGHT(D0:74:13:DA:DA:8C)	0.093	0.949	-0.061	-1.526	-2.869	-2.197	3.21	-3.67	-150.91	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:815	WTRIGHT(D0:74:13:DA:DA:8C)	0.094	0.983	-0.060	-0.916	-1.221	-1.648	3.19	-3.63	-150.89	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:825	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	1.001	-0.488	0.183	0.000	-0.02	1.64	-91.40	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:825	WTLEFT(C3:11:EA:D7:53:77)	-0.050	-0.002	1.001	-0.366	0.000	0.000	-0.03	1.64	-91.40	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
2025-6-24 23:35:11:844	WTRIGHT(D0:74:13:DA:DA:8C)	0.131	0.991	-0.072	-0.854	-0.854	-1.465	3.18	-3.60	-150.86	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:845	WTRIGHT(D0:74:13:DA:DA:8C)	0.092	1.062	0.044	-1.160	-0.549	-0.549	3.16	-3.57	-150.83	-55.762	-41.748	82.516	0.20715	0.14960	-0.71747	-0.64795	28.3	13111	100
2025-6-24 23:35:11:862	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.853	-0.183	-0.854	0.000	-0.04	1.64	-91.38	-80.752	-0.980	8.134	0.69809	0.00314	0.00504	-0.71591	27.6	13111	100
