时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:14:126	WTRIGHT(D0:74:13:DA:DA:8C)	-0.127	0.989	-0.019	-10.376	0.793	-42.664	-0.21	7.78	-148.38	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:136	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.157	0.999	-45.532	0.061	-0.305	-9.62	1.97	-90.86	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:137	WTLEFT(C3:11:EA:D7:53:77)	-0.019	-0.176	1.009	-46.204	-0.549	-0.488	-10.49	1.96	-90.86	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:164	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.187	0.96	-46.509	-0.305	-0.427	-11.37	1.95	-90.85	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:165	WTLEFT(C3:11:EA:D7:53:77)	-0.005	-0.212	0.94	-44.25	-1.221	-0.305	-12.22	1.93	-90.84	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:186	WTRIGHT(D0:74:13:DA:DA:8C)	-0.196	0.976	-0.01	-10.071	1.77	-42.175	-0.4	8.57	-148.3	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:186	WTRIGHT(D0:74:13:DA:DA:8C)	-0.196	0.934	0.021	-9.888	1.709	-40.588	-0.58	9.36	-148.23	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:189	WTRIGHT(D0:74:13:DA:DA:8C)	-0.208	0.954	0.008	-8.972	1.892	-38.635	-0.75	10.11	-148.15	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:189	WTRIGHT(D0:74:13:DA:DA:8C)	-0.247	0.951	0.008	-8.484	1.77	-36.56	-0.91	10.83	-148.09	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:198	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.228	0.921	-41.87	-1.038	-0.366	-13.02	1.91	-90.82	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:198	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.246	0.926	-40.833	-1.526	-0.244	-13.8	1.88	-90.81	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:254	WTRIGHT(D0:74:13:DA:DA:8C)	-0.26	0.941	0.015	-8.057	1.648	-34.485	-1.07	11.51	-148.02	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:255	WTRIGHT(D0:74:13:DA:DA:8C)	-0.243	0.942	0.028	-7.324	0.488	-31.128	-1.21	12.15	-147.97	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:258	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.261	0.884	-37.231	-1.404	-0.183	-14.53	1.86	-90.79	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:258	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.274	0.908	-33.325	-1.343	-0.305	-15.18	1.83	-90.76	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:273	WTRIGHT(D0:74:13:DA:DA:8C)	-0.211	0.941	0.023	-6.47	0.305	-28.809	-1.34	12.73	-147.93	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:274	WTRIGHT(D0:74:13:DA:DA:8C)	-0.158	0.933	-0.005	-5.981	0.732	-27.039	-1.46	13.28	-147.89	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:286	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.272	0.918	-31.067	-1.953	-0.305	-15.78	1.8	-90.73	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:287	WTLEFT(C3:11:EA:D7:53:77)	-0.005	-0.28	0.989	-31.738	-2.319	-0.122	-16.36	1.76	-90.69	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:304	WTRIGHT(D0:74:13:DA:DA:8C)	-0.127	0.976	0.004	-5.981	1.16	-27.832	-1.57	13.82	-147.85	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:305	WTRIGHT(D0:74:13:DA:DA:8C)	-0.135	1.001	-0.017	-6.165	1.404	-31.738	-1.69	14.4	-147.8	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:320	WTLEFT(C3:11:EA:D7:53:77)	-0.003	-0.31	1	-34.18	-2.319	-0.061	-16.99	1.71	-90.65	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:320	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.294	1.063	-38.879	-1.221	-0.244	-17.69	1.69	-90.62	-80.458	-1.176	8.33	27.6	100
2025-6-24 23:35:14:366	WTRIGHT(D0:74:13:DA:DA:8C)	-0.22	1.011	0.042	-7.202	1.038	-35.583	-1.82	15.06	-147.77	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:367	WTRIGHT(D0:74:13:DA:DA:8C)	-0.232	0.932	-0.017	-8.301	-0.244	-37.537	-1.97	15.76	-147.74	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:374	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.316	0.973	-42.542	-1.404	-0.061	-18.48	1.66	-90.58	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:374	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.325	0.96	-44.495	-1.282	-0.122	-19.31	1.64	-90.54	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:397	WTRIGHT(D0:74:13:DA:DA:8C)	-0.24	0.949	0.034	-7.813	0.244	-39.673	-2.12	16.5	-147.73	-54.39	-38.612	81.34	28.3	100
2025-6-24 23:35:14:397	WTRIGHT(D0:74:13:DA:DA:8C)	-0.274	0.849	0.027	-8.423	1.16	-40.466	-2.27	17.27	-147.71	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:406	WTLEFT(C3:11:EA:D7:53:77)	0.005	-0.351	0.954	-45.654	-0.671	-0.305	-20.17	1.63	-90.49	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:407	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.371	0.943	-46.265	-1.404	-0.061	-21.04	1.61	-90.45	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:425	WTRIGHT(D0:74:13:DA:DA:8C)	-0.353	0.918	0.039	-7.935	1.099	-40.833	-2.41	18.05	-147.69	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:425	WTRIGHT(D0:74:13:DA:DA:8C)	-0.417	0.921	0.031	-7.568	0.977	-40.588	-2.55	18.83	-147.68	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:437	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.384	0.906	-46.448	-0.488	-0.183	-21.93	1.59	-90.41	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:438	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.401	0.841	-44.373	-0.61	-0.183	-22.79	1.58	-90.36	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:486	WTRIGHT(D0:74:13:DA:DA:8C)	-0.439	0.893	0.052	-7.08	0.366	-37.415	-2.7	19.57	-147.67	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:486	WTRIGHT(D0:74:13:DA:DA:8C)	-0.453	0.881	0.069	-6.348	0.183	-32.471	-2.84	20.25	-147.66	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:499	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.415	0.778	-39.307	-0.977	-0.122	-23.58	1.57	-90.31	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:499	WTLEFT(C3:11:EA:D7:53:77)	0.041	-0.355	0.75	-27.771	-1.16	0.122	-24.22	1.55	-90.25	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:518	WTRIGHT(D0:74:13:DA:DA:8C)	-0.415	0.88	0.081	-5.188	-0.488	-27.222	-2.96	20.84	-147.66	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:520	WTRIGHT(D0:74:13:DA:DA:8C)	-0.406	0.911	0.036	-4.456	-1.587	-23.682	-3.07	21.35	-147.69	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:534	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.436	0.805	-26.001	0.854	-0.793	-24.51	1.51	-90.18	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:535	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.448	0.844	-21.912	1.16	0.061	-24.94	1.52	-90.13	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:544	WTRIGHT(D0:74:13:DA:DA:8C)	-0.376	0.927	0.056	-4.7	-2.319	-21.362	-3.19	21.81	-147.73	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:544	WTRIGHT(D0:74:13:DA:DA:8C)	-0.4	0.909	0.057	-4.028	-1.77	-20.142	-3.31	22.24	-147.78	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:557	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.453	0.833	-19.836	1.099	-0.122	-25.34	1.54	-90.08	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:557	WTLEFT(C3:11:EA:D7:53:77)	0.032	-0.425	0.921	-17.578	2.441	-0.122	-25.7	1.57	-90.03	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:606	WTRIGHT(D0:74:13:DA:DA:8C)	-0.404	0.91	0.068	-3.54	-0.977	-19.348	-3.41	22.64	-147.8	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:607	WTRIGHT(D0:74:13:DA:DA:8C)	-0.415	0.913	0.027	-2.93	-0.183	-18.005	-3.49	23.03	-147.81	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:614	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.522	0.982	-19.165	0.122	-0.366	-26.08	1.58	-89.98	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:614	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.471	0.863	-18.127	-0.183		-26.44	1.58	-89.92	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:636	WTRIGHT(D0:74:13:DA:DA:8C)	-0.424	0.874	0.044	-2.747	-1.282	-16.235	-3.57	23.38	-147.83	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:636	WTRIGHT(D0:74:13:DA:DA:8C)	-0.44	0.896	0.066	-2.686	-0.732	-14.343	-3.64	23.7	-147.84	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:643	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.463	0.845	-15.93	-0.183	-0.183	-26.77	1.58	-89.85	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:643	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.482	0.835	-13.855	-0.061		-27.06	1.57	-89.79	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:664	WTRIGHT(D0:74:13:DA:DA:8C)	-0.461	0.896	0.058	-2.563	-1.038	-12.878	-3.71	23.99	-147.86	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:665	WTRIGHT(D0:74:13:DA:DA:8C)	-0.485	0.884	0.056	-2.441	-1.343	-10.437	-3.77	24.24	-147.89	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:675	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.473	0.794	-11.658	0.305	-0.061	-27.31	1.58	-89.72	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:675	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.492	0.775	-7.08	1.038		-27.5	1.59	-89.66	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:737	WTRIGHT(D0:74:13:DA:DA:8C)	-0.435	0.868	0.07	-2.38	-2.625	-6.531	-3.85	24.43	-147.93	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:737	WTRIGHT(D0:74:13:DA:DA:8C)	-0.386	0.894	0.076	-1.77	-2.197	-4.028	-3.92	24.57	-147.96	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:749	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-0.502	0.831	-3.723	0.305	0.061	-27.6	1.6	-89.59	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:750	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.482	0.885	-2.38	0.061		-27.67	1.6	-89.53	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:755	WTRIGHT(D0:74:13:DA:DA:8C)	-0.393	0.908	0.049	-1.221	-1.16	-3.357	-3.97	24.66	-147.99	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:755	WTRIGHT(D0:74:13:DA:DA:8C)	-0.389	0.914	0.047	-1.465	-1.099	-3.601	-4.01	24.76	-148	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:764	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.482	0.893	-4.333	-0.427	-0.122	-27.75	1.6	-89.46	-80.752	0.098	11.76	27.6	100
2025-6-24 23:35:14:764	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.496	0.928	-5.981	-1.282		-27.86	1.59	-89.38	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:784	WTRIGHT(D0:74:13:DA:DA:8C)	-0.326	0.9	0.071	-1.648	-0.732	-4.578	-4.06	24.87	-148.01	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:785	WTRIGHT(D0:74:13:DA:DA:8C)	-0.366	0.918	0.054	-1.099		-6.714	-4.09	24.99	-148.01	-49.98	-31.262	80.654	28.3	100
2025-6-24 23:35:14:798	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.488	0.893	-6.958	-1.404	-0.061	-27.99	1.57	-89.3	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:799	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.487	0.924	-9.277	0.488	-0.122	-28.16	1.57	-89.23	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:847	WTRIGHT(D0:74:13:DA:DA:8C)	-0.404	0.906	0.047	-1.038	0.122	-9.705	-4.12	25.18	-148.01	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:852	WTRIGHT(D0:74:13:DA:DA:8C)	-0.526	0.901	0.043	-1.343	0.793	-11.047	-4.15	25.39	-148	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:858	WTLEFT(C3:11:EA:D7:53:77)	0.006	-0.49	0.898	-10.803	1.587		-28.37	1.59	-89.18	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:859	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.502	0.858	-10.315	1.831		-28.59	1.62	-89.13	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:879	WTRIGHT(D0:74:13:DA:DA:8C)	-0.613	0.86	0.085	-0.61	0.366	-7.751	-4.17	25.59	-148	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:879	WTRIGHT(D0:74:13:DA:DA:8C)	-0.549	0.844	0.081	0.122	0.122	-0.61	-4.19	25.69	-147.99	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:902	WTRIGHT(D0:74:13:DA:DA:8C)	-0.467	0.854	0.083	0.916		7.446	-4.19	25.64	-147.97	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:903	WTRIGHT(D0:74:13:DA:DA:8C)	-0.41	0.88	0.077	1.953		12.085	-4.16	25.49	-147.96	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:917	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.511	0.708	-4.272	1.587		-28.73	1.65	-89.07	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:917	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.504	0.733	2.869	-0.488		-28.75	1.65	-89.01	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:918	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.505	0.8	9.094	-1.648	0.122	-28.64	1.63	-88.92	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:918	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.496	0.853	11.841	-1.77	0.061	-28.45	1.59	-88.83	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:14:965	WTRIGHT(D0:74:13:DA:DA:8C)	-0.404	0.898	0.061	2.319	0.549	13.428	-4.13	25.29	-147.93	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:965	WTRIGHT(D0:74:13:DA:DA:8C)	-0.415	0.899	0.069	2.625	0.793	13.672	-4.08	25.07	-147.89	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:998	WTRIGHT(D0:74:13:DA:DA:8C)	-0.407	0.895	0.061	3.479	1.099	13.55	-4.02	24.85	-147.85	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:14:999	WTRIGHT(D0:74:13:DA:DA:8C)	-0.39	0.904	0.059	3.601	0.916	14.465	-3.95	24.61	-147.8	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:4	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.494	0.861	12.695	-0.977	0.061	-28.23	1.58	-88.75	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:4	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.49	0.848	13.55	-0.244		-28	1.57	-88.68	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:5	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.483	0.852	15.076	0.305		-27.74	1.57	-88.62	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:5	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.477	0.875	15.564	0.488	0.122	-27.47	1.58	-88.56	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:55	WTRIGHT(D0:74:13:DA:DA:8C)	-0.393	0.907	0.056	3.845	1.404	14.404	-3.87	24.37	-147.76	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:58	WTRIGHT(D0:74:13:DA:DA:8C)	-0.452	0.905	0.052	4.028	2.197	14.771	-3.79	24.12	-147.69	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:62	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.472	0.904	14.709	0.122	-0.061	-27.19	1.58	-88.49	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:63	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.47	0.862	14.404	-0.732	0.061	-26.93	1.58	-88.43	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:83	WTRIGHT(D0:74:13:DA:DA:8C)	-0.423	0.888	0.064	4.7	2.502	16.846	-3.69	23.85	-147.62	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:84	WTRIGHT(D0:74:13:DA:DA:8C)	-0.444	0.899	0.052	5.188	2.502	19.348	-3.58	23.53	-147.54	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:96	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.469	0.815	17.334	-1.343		-26.64	1.55	-88.36	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:96	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.462	0.806	20.996		0.061	-26.29	1.55	-88.3	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:115	WTRIGHT(D0:74:13:DA:DA:8C)	-0.451	0.89	0.064	5.371	1.77	22.4	-3.47	23.15	-147.47	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:116	WTRIGHT(D0:74:13:DA:DA:8C)	-0.431	0.892	0.053	5.859	1.953	26.184	-3.36	22.72	-147.4	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:128	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.453	0.827	24.719	0.122	0.061	-25.86	1.55	-88.25	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:130	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.445	0.825	28.442	-0.427		-25.36	1.55	-88.19	-80.752	1.568	15.974	27.6	100
2025-6-24 23:35:15:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.414	0.893	0.063	6.409	1.831	30.579	-3.23	22.21	-147.33	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:174	WTRIGHT(D0:74:13:DA:DA:8C)	-0.441	0.894	0.055	7.385	2.075	34.241	-3.09	21.63	-147.26	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:185	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.433	0.824	32.288	-0.488		-24.79	1.54	-88.14	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:185	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.422	0.806	37.476	0.427		-24.13	1.54	-88.09	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:203	WTRIGHT(D0:74:13:DA:DA:8C)	-0.404	0.881	0.054	8.057	1.648	38.818	-2.93	20.97	-147.18	-48.706	-26.264	80.262	28.3	100
2025-6-24 23:35:15:204	WTRIGHT(D0:74:13:DA:DA:8C)	-0.27	0.899	0.056	8.911	1.282	44.067	-2.77	20.21	-147.12	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:222	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.411	0.811	42.847	-0.183		-23.37	1.54	-88.04	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:222	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.389	0.886	46.753	-0.732		-22.52	1.53	-87.99	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:232	WTRIGHT(D0:74:13:DA:DA:8C)	-0.282	0.926	0.03	9.399	1.343	45.532	-2.59	19.4	-147.06	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:232	WTRIGHT(D0:74:13:DA:DA:8C)	-0.328	0.936	0.027	9.46	1.831	44.983	-2.41	18.58	-146.99	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:242	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.364	0.937	46.448	0.183		-21.64	1.53	-87.95	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:242	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.351	0.92	46.326	0.305		-20.77	1.53	-87.92	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:296	WTRIGHT(D0:74:13:DA:DA:8C)	-0.319	0.921	0.02	9.46	1.648	46.326	-2.22	17.74	-146.91	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:297	WTRIGHT(D0:74:13:DA:DA:8C)	-0.239	0.923	0.041	10.071	0.977	49.5	-2.04	16.86	-146.86	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:307	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-0.337	0.867	48.462	-0.671		-19.88	1.53	-87.89	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:308	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.32	0.89	52.124	-0.366		-18.92	1.51	-87.86	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.206	0.939	0.027	10.437	0.793	50.72	-1.84	15.94	-146.81	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.181	0.953	0.007	11.23	0.183	50.415	-1.64	15.01	-146.78	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:335	WTLEFT(C3:11:EA:D7:53:77)	-0.003	-0.291	0.917	53.955	0.732		-17.91	1.52	-87.84	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:335	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.272	0.958	54.688	1.709		-16.88	1.55	-87.83	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:355	WTRIGHT(D0:74:13:DA:DA:8C)	-0.18	0.962	-0.005	10.803	-0.244	49.316	-1.44	14.08	-146.76	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:356	WTRIGHT(D0:74:13:DA:DA:8C)	-0.172	0.958	-0.002	10.071	-0.366	48.828	-1.25	13.17	-146.73	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:366	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.256	1.004	51.941	0.427	0.122	-15.88	1.56	-87.82	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:366	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.244	0.982	50.781	-0.183		-14.9	1.56	-87.81	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:416	WTRIGHT(D0:74:13:DA:DA:8C)	-0.181	0.957	0.009	10.315	-0.244	48.95	-1.06	12.26	-146.72	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:417	WTRIGHT(D0:74:13:DA:DA:8C)	-0.143	0.94	0.019	11.169	-0.122	50.232	-0.86	11.32	-146.7	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:426	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.23	0.953	51.208	-0.366		-13.94	1.55	-87.8	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:427	WTLEFT(C3:11:EA:D7:53:77)	-0.017	-0.205	0.968	52.551	-0.61	0.122	-12.94	1.55	-87.8	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:444	WTRIGHT(D0:74:13:DA:DA:8C)	-0.106	0.968	-0.003	11.902	0.61	51.392	-0.65	10.37	-146.68	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:444	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.964	-0.006	12.024	0.977	51.941	-0.43	9.39	-146.66	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:456	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.168	0.983	52.307	-1.465	-0.122	-11.94	1.53	-87.79	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:456	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.165	0.988	52.063	-1.587	-0.122	-10.94	1.51	-87.8	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.037	0.98	-0.025	12.268	1.465	50.354	-0.2	8.43	-146.62	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:474	WTRIGHT(D0:74:13:DA:DA:8C)	-0.051	0.983	-0.033	11.963	1.038	48.279	0.03	7.49	-146.6	-49.098	-28.616	80.458	28.3	100
2025-6-24 23:35:15:486	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.153	1.01	50.842			-9.95	1.5	-87.8	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:486	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.118	1.006	49.683	0.427	-0.061	-8.98	1.51	-87.82	-80.85	1.274	14.994	27.6	100
2025-6-24 23:35:15:534	WTRIGHT(D0:74:13:DA:DA:8C)	-0.041	0.978	-0.041	11.475	0.977	47.058	0.25	6.58	-146.58	-49.098	-28.616	80.458	28.3	100
