        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:39:45.885,  11153792,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.142,   120.548,    54.987,   133.146,     30.22,  1016.879,   -30.562,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2832,  01
20:39:45.886,  11153825,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.445,   119.490,    54.533,   132.032,     30.22,  1016.879,   -30.562,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2835,  01
20:39:45.929,  11153858,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.142,   120.548,    54.836,   133.084,     30.22,  1016.879,   -30.568,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2835,  01
20:39:46.021,  11153891,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.293,   120.094,    54.684,   132.626,     30.22,  1016.880,   -30.568,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2834,  01
20:39:46.022,  11153924,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.596,   120.396,    54.836,   132.993,     30.22,  1016.880,   -30.568,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2834,  01
20:39:46.065,  11153957,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.293,   120.245,    54.533,   132.701,     30.22,  1016.880,   -30.568,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2838,  01
20:39:46.067,  11153990,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.445,   120.548,    54.684,   133.052,     30.22,  1016.880,   -30.568,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2832,  01
20:39:46.126,  11154023,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.445,   120.245,    54.684,   132.778,     30.22,  1016.880,   -30.573,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2835,  01
20:39:46.127,  11154056,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.293,   120.245,    54.684,   132.763,     30.22,  1016.880,   -30.573,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2835,  01
20:39:46.170,  11154089,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.445,   120.548,    54.684,   133.052,     30.22,  1016.880,   -30.573,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2837,  01
20:39:46.171,  11154122,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.293,   120.094,    54.684,   132.626,     30.22,  1016.880,   -30.578,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2841,  01
20:39:46.245,  11154155,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.596,   120.094,    54.836,   132.719,     30.22,  1016.881,   -30.578,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2841,  01
20:39:46.246,  11154188,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.445,   120.396,    54.684,   132.915,     30.22,  1016.881,   -30.578,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.786,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2838,  01
20:39:46.290,  11154221,     0.000,     0.000,     0.048,     0.048,    -0.024,    -0.134,     9.853,     9.854,     0.000,     0.000,     0.000,     0.000,   -13.747,   120.548,    54.836,   133.145,     30.22,  1016.881,   -30.578,    0.2008,    0.0000,    0.0070,   -0.9796,    -0.791,     0.154,  -156.830,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2840,  01
