        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:39:50.223,  11156962,     0.014,    -0.029,     0.048,     0.058,    -2.287,     9.499,    -0.029,     9.770,    -0.305,    -0.061,     0.122,     0.334,    32.478,   -38.219,    -0.604,    50.159,     30.76,  1016.709,   -29.295,    0.7037,    0.6848,    0.1880,    0.0216,    90.505,    13.590,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.019,    -0.043,    -0.033,     0.058, 2817,  01
20:39:50.268,  11156995,     0.000,    -0.005,     0.053,     0.053,    -2.302,     9.522,    -0.024,     9.797,     0.000,     0.000,     0.000,     0.000,    32.478,   -38.068,    -0.755,    50.046,     30.76,  1016.709,   -29.290,    0.7038,    0.6847,    0.1879,    0.0216,    90.494,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.014,    -0.048,    -0.010,     0.051, 2814,  01
20:39:50.283,  11157028,    -0.005,    -0.010,    -0.029,     0.031,    -2.311,     9.518,    -0.110,     9.795,     0.000,     0.000,    -0.061,     0.061,    32.478,   -37.161,    -0.453,    49.356,     30.76,  1016.708,   -29.290,    0.7038,    0.6848,    0.1880,    0.0216,    90.494,    13.590,    17.221,     0.000,     0.000,     0.000,        17, idle,    -0.014,     0.024,    -0.010,     0.029, 2816,  01
20:39:50.313,  11157061,     0.014,    -0.014,     0.048,     0.052,    -2.287,     9.513,    -0.029,     9.784,    -0.061,     0.000,     0.000,     0.061,    32.780,   -37.312,    -0.604,    49.670,     30.76,  1016.707,   -29.279,    0.7038,    0.6847,    0.1879,    0.0216,    90.489,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.024,    -0.038,    -0.019,     0.049, 2817,  01
20:39:50.343,  11157094,     0.000,     0.000,     0.033,     0.033,    -2.297,     9.532,    -0.062,     9.805,     0.183,     0.000,    -0.122,     0.220,    32.629,   -37.312,    -0.453,    49.569,     30.76,  1016.707,   -29.275,    0.7038,    0.6847,    0.1879,    0.0216,    90.489,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.010,    -0.029,     0.000,     0.030, 2817,  01
20:39:50.374,  11157127,     0.005,    -0.014,    -0.038,     0.041,    -2.297,     9.513,    -0.120,     9.787,     0.000,     0.000,     0.000,     0.000,    32.780,   -37.463,    -0.453,    49.782,     30.76,  1016.706,   -29.275,    0.7038,    0.6848,    0.1880,    0.0216,    90.500,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,    -0.005,     0.038,    -0.019,     0.043, 2817,  01
20:39:50.418,  11157160,     0.005,     0.005,     0.029,     0.029,    -2.297,     9.537,    -0.048,     9.810,     0.000,     0.000,     0.000,     0.000,    32.780,   -37.766,    -0.604,    50.012,     30.76,  1016.706,   -29.275,    0.7038,    0.6848,    0.1879,    0.0216,    90.494,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.014,    -0.024,     0.000,     0.028, 2820,  01
20:39:50.448,  11157193,     0.005,    -0.014,     0.000,     0.015,    -2.297,     9.513,    -0.081,     9.787,     0.000,     0.000,     0.000,     0.000,    32.932,   -37.917,    -0.755,    50.227,     30.76,  1016.706,   -29.275,    0.7038,    0.6848,    0.1879,    0.0216,    90.494,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.000,     0.000,    -0.019,     0.019, 2812,  01
20:39:50.478,  11157226,     0.005,    -0.010,     0.010,     0.014,    -2.297,     9.518,    -0.067,     9.791,    -0.122,    -0.061,     0.061,     0.150,    32.629,   -38.219,    -0.453,    50.255,     30.76,  1016.706,   -29.269,    0.7038,    0.6847,    0.1879,    0.0216,    90.494,    13.585,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.005,    -0.005,    -0.014,     0.016, 2812,  01
20:39:50.508,  11157259,     0.010,     0.000,     0.048,     0.049,    -2.292,     9.537,    -0.033,     9.808,     0.061,     0.000,     0.000,     0.061,    33.083,   -38.823,    -0.604,    51.010,     30.76,  1016.705,   -29.264,    0.7038,    0.6847,    0.1879,    0.0216,    90.489,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.024,    -0.038,     0.000,     0.045, 2815,  01
20:39:50.538,  11157292,    -0.005,     0.000,    -0.043,     0.043,    -2.311,     9.527,    -0.124,     9.804,     0.000,     0.000,     0.000,     0.000,    32.932,   -38.219,    -0.906,    50.458,     30.76,  1016.703,   -29.248,    0.7038,    0.6847,    0.1879,    0.0217,    90.489,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,    -0.019,     0.038,     0.000,     0.043, 2812,  01
20:39:50.583,  11157325,     0.019,    -0.005,     0.000,     0.020,    -2.283,     9.522,    -0.077,     9.792,    -0.244,     0.000,     0.000,     0.244,    32.932,   -38.672,    -0.906,    50.802,     30.76,  1016.703,   -29.248,    0.7038,    0.6847,    0.1879,    0.0217,    90.489,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.014,     0.005,    -0.010,     0.018, 2805,  01
20:39:50.613,  11157358,     0.019,    -0.019,     0.072,     0.077,    -2.283,     9.508,     0.000,     9.778,     0.061,     0.000,     0.000,     0.061,    33.083,   -38.521,    -0.604,    50.781,     30.76,  1016.703,   -29.248,    0.7039,    0.6847,    0.1879,    0.0217,    90.478,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,     0.033,    -0.067,    -0.024,     0.079, 2811,  01
20:39:50.643,  11157391,    -0.010,     0.000,    -0.010,     0.014,    -2.316,     9.532,    -0.086,     9.810,     0.122,     0.000,     0.000,     0.122,    32.629,   -38.068,    -0.755,    50.144,     30.76,  1016.703,   -29.248,    0.7038,    0.6847,    0.1879,    0.0217,    90.483,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,    -0.014,     0.005,     0.000,     0.015, 2814,  01
20:39:50.673,  11157424,     0.000,    -0.010,    -0.010,     0.014,    -2.311,     9.503,    -0.086,     9.781,    -0.061,     0.000,     0.000,     0.061,    32.780,   -37.917,    -0.906,    50.130,     30.76,  1016.703,   -29.243,    0.7038,    0.6847,    0.1879,    0.0216,    90.489,    13.579,    17.221,     0.000,     0.000,     0.000,        17, idle,    -0.010,     0.010,    -0.010,     0.017, 2817,  01
