        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:38:40.891,   5685714,     0.000,    -0.053,     0.005,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -19.940,    64.806,     7.100,    68.175,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2648,  01
20:38:40.936,   5685747,     0.000,    -0.053,     0.010,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -19.940,    65.108,     7.402,    68.494,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2652,  01
20:38:40.966,   5685780,     0.000,    -0.053,     0.010,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -19.789,    65.259,     7.100,    68.562,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2652,  01
20:38:40.996,   5685813,     0.000,    -0.053,     0.010,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.091,    65.410,     7.100,    68.793,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2641,  01
20:38:41.041,   5685846,     0.000,    -0.053,     0.005,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.242,    64.957,     7.100,    68.407,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2639,  01
20:38:41.055,   5685879,     0.000,    -0.053,     0.005,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.091,    65.259,     7.251,    68.665,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2646,  01
20:38:41.101,   5685912,     0.000,    -0.053,     0.005,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.091,    65.561,     7.251,    68.953,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.788,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2648,  01
20:38:41.131,   5685945,     0.000,    -0.053,     0.005,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.091,    65.410,     7.100,    68.793,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.794,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2645,  01
20:38:41.160,   5685978,     0.000,    -0.053,     0.010,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -20.091,    65.712,     7.100,    69.081,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.794,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2647,  01
20:38:41.190,   5686011,     0.000,    -0.053,     0.010,     0.053,     0.077,    -9.671,     1.914,     9.859,     0.000,     0.000,     0.000,     0.000,   -19.940,    65.259,     7.402,    68.638,     28.93,     0.000,     0.000,   -0.7150,    0.5891,   -0.2361,    0.2932,   -78.794,    -0.450,   -44.225,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2652,  01
