        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:39:51.991,   5756796,     0.000,    -0.053,     0.010,     0.053,     0.072,    -9.671,     1.928,     9.861,     0.000,     0.000,     0.000,     0.000,   -20.544,    64.806,     7.553,    68.402,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.401,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2654,  01
20:39:52.036,   5756829,     0.000,    -0.053,     0.010,     0.053,     0.067,    -9.671,     1.928,     9.861,     0.000,     0.000,     0.000,     0.000,   -20.544,    64.655,     7.553,    68.259,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.401,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2646,  01
20:39:52.051,   5756862,     0.000,    -0.053,     0.010,     0.053,     0.067,    -9.671,     1.928,     9.861,     0.000,     0.000,     0.000,     0.000,   -20.847,    64.655,     7.704,    68.368,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.401,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2652,  01
20:39:52.081,   5756895,     0.000,    -0.053,     0.010,     0.053,     0.067,    -9.671,     1.928,     9.861,     0.000,     0.000,     0.000,     0.000,   -20.544,    64.806,     7.704,    68.419,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.401,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2655,  01
20:39:52.126,   5756928,     0.000,    -0.053,     0.010,     0.053,     0.067,    -9.671,     1.928,     9.861,     0.000,     0.000,     0.000,     0.000,   -20.696,    64.806,     7.553,    68.448,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.712,    -0.401,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.000,     0.053,     0.053, 2655,  01
20:39:52.142,   5756961,     0.057,    -0.033,    -0.010,     0.067,     0.129,    -9.647,     1.904,     9.834,     0.122,     0.061,     0.366,     0.391,   -20.544,    64.957,     7.704,    68.562,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.712,    -0.406,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.029,    -0.053,     0.029,     0.066, 2655,  01
20:39:52.186,   5756994,    -0.129,    -0.048,     0.019,     0.139,    -0.062,    -9.661,     1.938,     9.854,     0.061,     0.000,     0.061,     0.086,   -20.544,    64.655,     7.704,    68.276,     28.94,     0.000,     0.000,   -0.7155,    0.5885,   -0.2361,    0.2929,   -78.712,    -0.390,   -44.203,     0.000,     0.000,     0.000,        20, idle,    -0.081,     0.096,     0.048,     0.134, 2656,  01
20:39:52.231,   5757027,     0.005,    -0.077,     0.014,     0.078,     0.077,    -9.690,     1.933,     9.881,    -0.122,     0.000,    -0.488,     0.503,   -20.393,    64.806,     7.553,    68.357,     28.94,     0.000,     0.000,   -0.7155,    0.5885,   -0.2361,    0.2930,   -78.712,    -0.396,   -44.203,     0.000,     0.000,     0.000,        20, idle,     0.005,     0.000,     0.077,     0.077, 2658,  01
20:39:52.262,   5757060,     0.062,    -0.010,     0.010,     0.064,     0.134,    -9.623,     1.928,     9.815,     0.000,     0.061,     0.000,     0.061,   -20.696,    64.806,     7.704,    68.465,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.412,   -44.209,     0.000,     0.000,     0.000,        20, idle,     0.053,    -0.033,     0.010,     0.063, 2658,  01
20:39:52.276,   5757093,    -0.057,    -0.077,     0.033,     0.101,     0.014,    -9.690,     1.952,     9.885,     0.000,     0.000,    -0.122,     0.122,   -20.696,    64.806,     7.553,    68.448,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.417,   -44.209,     0.000,     0.000,     0.000,        20, idle,    -0.024,     0.053,     0.081,     0.100, 2660,  01
20:39:52.306,   5757126,     0.067,    -0.062,    -0.005,     0.092,     0.144,    -9.676,     1.904,     9.862,     0.000,     0.000,     0.061,     0.061,   -20.393,    64.806,     6.949,    68.293,     28.94,     0.000,     0.000,   -0.7154,    0.5887,   -0.2360,    0.2931,   -78.717,    -0.423,   -44.209,     0.000,     0.000,     0.000,        20, idle,     0.033,    -0.062,     0.057,     0.091, 2660,  01
20:39:52.351,   5757159,    -0.043,    -0.024,     0.005,     0.049,     0.029,    -9.642,     1.914,     9.830,     0.000,     0.000,    -0.061,     0.061,   -20.393,    64.806,     7.251,    68.324,     28.94,     0.000,     0.000,   -0.7154,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.417,   -44.209,     0.000,     0.000,     0.000,        20, idle,    -0.024,     0.033,     0.024,     0.048, 2660,  01
20:39:52.412,   5757192,    -0.005,    -0.077,     0.014,     0.078,     0.067,    -9.690,     1.933,     9.881,     0.000,     0.000,     0.000,     0.000,   -20.696,    64.806,     7.402,    68.431,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.417,   -44.209,     0.000,     0.000,     0.000,        20, idle,     0.000,     0.005,     0.077,     0.077, 2660,  01
20:39:52.426,   5757225,     0.062,    -0.067,    -0.019,     0.093,     0.139,    -9.680,     1.890,     9.864,     0.000,     0.061,     0.244,     0.252,   -20.696,    64.806,     7.402,    68.431,     28.94,     0.000,     0.000,   -0.7154,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.423,   -44.209,     0.000,     0.000,     0.000,        20, idle,     0.019,    -0.072,     0.062,     0.097, 2660,  01
20:39:52.456,   5757258,    -0.019,    -0.057,     0.000,     0.061,     0.048,    -9.671,     1.914,     9.859,     0.061,     0.000,     0.183,     0.193,   -20.544,    64.655,     7.100,    68.211,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2360,    0.2931,   -78.717,    -0.417,   -44.209,     0.000,     0.000,     0.000,        20, idle,    -0.024,     0.005,     0.053,     0.058, 2658,  01
20:39:52.471,   5757291,    -0.057,    -0.057,     0.014,     0.082,     0.010,    -9.671,     1.933,     9.862,     0.000,     0.061,     0.000,     0.061,   -20.544,    64.655,     7.402,    68.243,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.401,   -44.209,     0.000,     0.000,     0.000,        20, idle,    -0.038,     0.043,     0.057,     0.081, 2658,  01
20:39:52.516,   5757324,     0.010,    -0.053,     0.010,     0.054,     0.086,    -9.671,     1.928,     9.862,    -0.061,     0.000,    -0.122,     0.136,   -20.393,    64.957,     7.553,    68.500,     28.94,     0.000,     0.000,   -0.7155,    0.5886,   -0.2361,    0.2930,   -78.717,    -0.406,   -44.209,     0.000,     0.000,     0.000,        20, idle,     0.010,    -0.005,     0.053,     0.054, 2646,  01
