timestamp,device_name,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,qua_w,qua_x,qua_y,qua_z,glb_angle_x,glb_angle_y,glb_angle_z,glb_acc_x,glb_acc_y,glb_acc_z,glb_gyro_x,glb_gyro_y,glb_gyro_z,imu_angle_x,imu_angle_y,imu_angle_z,norm_time
2025-5-24 12:57:48:5,WTGSB-A6,-0.8077790520876951,-8.594520734481225,0.3531313120036755,-5.8516811931501795,-10.60768134921719,-5.381865001088783,0.69174,-0.57556,0.33832,-0.27509,-85.13,9.35,-49.5,-0.2583870087644704,-0.7897930332519225,10.471911587657704,-7.133629822365299,-0.1550348418585017,10.284435331323,-52.455431800751,51.12343268608099,-66.466688022502,2025-05-24 12:57:48:005
2025-5-24 12:57:48:5,WTGSB-A6,-0.814340065941485,-8.304316690925225,0.25721805369063655,-6.000909840218847,-10.577219118804134,-5.4984447349173236,0.69174,-0.57556,0.33832,-0.27509,-85.15,9.32,-49.44,-0.14665567569066074,-0.08205538274972213,9.207660469201766,-6.167995036452702,-0.5791881890216,10.7541334847404,-52.453807561185,51.05908461055199,-66.49417965914401,2025-05-24 12:57:48:005
2025-5-24 12:57:48:5,WTGSB-A6,-0.8727947837391364,-8.147377964094126,0.14164767836386402,-6.202624189281914,-10.454590433004592,-5.692072586976821,0.69174,-0.57556,0.33832,-0.27509,-85.18,9.28,-49.38,0.32214649246251614,-2.3306450611239242,3.458112839227091,-8.175359356903702,-1.2123198820495014,11.3983497864104,-52.450679423409994,50.992964980791996,-66.53561988984202,2025-05-24 12:57:48:005
2025-5-24 12:57:48:5,WTGSB-A6,-0.9752565343622218,-8.212580456603506,0.039301916074603545,-6.393442828747635,-10.211684686348768,-5.923748720666138,0.69174,-0.57556,0.33832,-0.27509,-85.22,9.24,-49.32,-1.2249354873668534,-0.680854578447335,6.998146850952796,-7.7638369652162,-0.627773677504301,11.318060853833899,-52.453747671741986,50.92693400508399,-66.58490732608402,2025-05-24 12:57:48:005
2025-5-24 12:57:48:5,WTGSB-A6,-1.084650346015773,-8.501809104954908,-0.033461750854046464,-6.491065214373965,-9.852759992942827,-6.122505959783502,0.69174,-0.57556,0.33832,-0.27509,-85.26,9.21,-49.27,-0.7132647155535059,0.7713823351340836,8.506079550229474,-8.555172713734402,1.590801347914999,11.310726703055902,-52.463002230862,50.872587364123,-66.62917786381101,2025-05-24 12:57:48:005
2025-5-24 12:57:48:6,WTGSB-A6,-1.158613972248795,-8.931843840712151,-0.07100954479491844,-6.426360720500513,-9.42436139670076,-6.184724119943617,0.69174,-0.57556,0.33832,-0.27509,-85.3,9.17,-49.22,-0.5624303571521367,-0.2105541247304341,8.418591576086683,-10.592492140572599,-0.15703949930639927,9.445121842385099,-52.464556505665996,50.816380514878986,-66.67954979005,2025-05-24 12:57:48:006
2025-5-24 12:57:48:6,WTGSB-A6,-1.1791788555357827,-9.380078676751184,-0.059886528507437115,-6.185108872085261,-8.998740235458724,-5.989592415232538,0.69174,-0.57556,0.33832,-0.27509,-85.35,9.12,-49.19,-1.2709178073527911,-1.9285244127922554,10.824330316804438,-11.3718330606981,-0.051503010033301044,7.732861705511399,-52.46157893520499,50.778050364331996,-66.746039290339,2025-05-24 12:57:48:006
2025-5-24 12:57:48:6,WTGSB-A6,-1.148808123932402,-9.734377541868657,0.01538033850398182,-5.8304057935975715,-8.637644976969641,-5.45155754187167,0.69174,-0.57556,0.33832,-0.27509,-85.39,9.08,-49.14,-1.3208242588991315,-2.013191137320317,12.475472983409702,-9.3631837637702,-1.5999333942841005,8.1054436346738,-52.463133210009,50.721843515088,-66.79641121657801,2025-05-24 12:57:48:006
2025-5-24 12:57:48:39,WTRIGHT,0.881064978837856,-10.098567309618693,0.3453424725301261,0.5762436416533944,-11.306664336139084,5.97340140528596,0.67261,-0.61542,-0.29507,0.2858,-87.51,-4.09,50.99,0.3668592613130275,0.2633615040107351,11.101201468229497,-4.437373755761,4.1964504768805995,11.8176569172296,-58.721624376302,-49.27453423863799,66.30475032013001,2025-05-24 12:57:48:039
2025-5-24 12:57:48:40,WTRIGHT,0.7928485957927158,-10.203928791661125,0.22605678255507478,1.1369410794808767,-11.113520258287451,5.955229217723023,0.67261,-0.61542,-0.29507,0.2858,-87.51,-4.06,51.02000000000001,0.3641947101021916,0.4523690674887626,9.965130134403331,-4.0588782033678,3.6934735937177994,11.8920755089836,-58.69784014145601,-49.302058944752005,66.32657505166601,2025-05-24 12:57:48:040
