timestamp,device_name,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,qua_w,qua_x,qua_y,qua_z,glb_angle_x,glb_angle_y,glb_angle_z,glb_acc_x,glb_acc_y,glb_acc_z,glb_gyro_x,glb_gyro_y,glb_gyro_z,imu_angle_x,imu_angle_y,imu_angle_z,norm_time
2025-5-24 13:4:26:253,WTGSB-A6,-3.2705796840350554,-5.987475101601237,1.1881932628910232,10.188092511128282,15.876436375060456,-18.527888854141526,0.76724,-0.61349,0.15726,-0.10046,-75.16,7.650000000000001,-22.76,-3.361261111094238,-0.0707727880772282,6.525816197871944,-1.3418013350665987,-17.1707747367941,-23.1409871485693,-69.88271935675999,26.797400449259,-24.940017845836003,2025-05-24 13:04:26:253
2025-5-24 13:4:26:254,WTGSB-A6,-3.2820084351877634,-6.103049007201047,0.9728244882855301,7.0925489850711045,15.59670560607793,-20.69371154726526,0.76724,-0.61349,0.15726,-0.10046,-75.13,7.62,-22.85,-3.2181661472602574,1.084935277606443,6.497449944057533,-1.0846162859604003,-16.639169980332,-19.578085171501503,-69.83377547407699,26.876997280130006,-24.974162734183,2025-05-24 13:04:26:254
2025-5-24 13:4:26:254,WTGSB-A6,-3.410603552107423,-6.190658082340813,0.7448016627592454,4.030555491352838,15.133595577971258,-22.45317549613249,0.76724,-0.61349,0.15726,-0.10046,-75.12,7.59,-22.94,0.6260112072797036,-0.8070667323633249,7.222830385949175,-4.964726916713,-16.924785901578197,-20.3674144426336,-69.80343567696401,26.957370131281003,-25.015599117242008,2025-05-24 13:04:26:254
2025-5-24 13:4:26:254,WTGSB-A6,-3.6826123844385292,-6.278393256925713,0.5173144437199886,1.0349652350096683,14.43075940458891,-23.75954092887161,0.76724,-0.61349,0.15726,-0.10046,-75.12,7.52,-23.03,-2.8605770252700076,-1.8817718025971364,7.242207008195178,-6.586741828663601,-21.614977306936,-18.3245105501936,-69.768513573212,27.029053963232002,-25.097072905897008,2025-05-24 13:04:26:254
2025-5-24 13:4:26:254,WTGSB-A6,-4.05802366642257,-6.42193130405873,0.28372522620281626,-1.8422340087977567,13.446251175689095,-24.55826701569351,0.76724,-0.61349,0.15726,-0.10046,-75.14000000000001,7.47,-23.12,-2.9641265898136933,1.524277421094258,5.048170733676883,-10.609714031015901,-18.741900021167602,-19.1872531528333,-69.75913772974201,27.106052330133004,-25.167642360144004,2025-05-24 13:04:26:254
2025-5-24 13:4:26:255,WTGSB-A6,-4.44812928435671,-6.688410939933877,0.019665813671764145,-4.502545093880803,12.148843815902326,-24.81080052386953,0.76724,-0.61349,0.15726,-0.10046,-75.18,7.42,-23.2,-7.067202676400894,1.9029454896692912,8.393415307670761,-15.617265558647901,-15.8956744599296,-16.881195517905702,-69.76954647098202,27.17409686917,-25.243526821688008,2025-05-24 13:04:26:255
2025-5-24 13:4:26:255,WTGSB-A6,-4.783838808065456,-7.12292412010384,-0.2937786204984085,-6.82312542438299,10.535246723322285,-24.491482600016333,0.76724,-0.61349,0.15726,-0.10046,-75.22,7.35,-23.27,-3.2141519070943145,-0.4110466297705837,3.951838332743293,-13.183766556408802,-20.390999842154,-13.949717722868503,-69.77419353665,27.227873045393004,-25.335630624937004,2025-05-24 13:04:26:255
2025-5-24 13:4:26:255,WTGSB-A6,-5.044834746964494,-7.718592140437419,-0.6551245988218133,-8.676126407459005,8.619900384765396,-23.58253154895486,0.76724,-0.61349,0.15726,-0.10046,-75.28,7.29,-23.32,-3.7108805125126567,0.18082465890143817,7.847850835718954,-19.1913767629729,-17.354984509405902,-9.7419436378373,-69.803276773524,27.265234802943006,-25.421975033508005,2025-05-24 13:04:26:255
2025-5-24 13:4:26:259,WTRIGHT,-2.2238350517557945,-10.337625032034923,2.073085439541216,-1.269075657041067,6.578305090763309,-24.38132203840437,0.46887,-0.52704,0.48038,-0.52106,-92.37,-10.76,264.5,3.2561010174620675,2.7124776785978866,10.40513513930533,-27.231730620019995,-0.1303306406020006,-7.536995885366003,1.7039561667630139,97.707582721184,-90.63255060101001,2025-05-24 13:04:26:259
2025-5-24 13:4:26:259,WTRIGHT,-2.152125800797599,-10.305562629709573,1.877199531306991,-0.48954241002778953,3.365008578585197,-23.47368278690008,0.46887,-0.52704,0.48038,-0.52106,-92.36,-10.85,264.52,1.4193575914844527,3.614998332868312,10.476490636599532,-25.304389637104997,1.4026648637976011,-2.5097673242157006,1.7954329300720033,97.696388877571,-90.62232252601999,2025-05-24 13:04:26:259
2025-5-24 13:4:26:259,WTRIGHT,-2.1471399332991115,-10.274071190453833,1.628863341360225,0.34694842300007755,-0.10503499762391078,-22.175677832190647,0.46887,-0.52704,0.48038,-0.52106,-92.35,-10.92,264.54999999999995,1.5022997939605751,2.3805071636274358,10.05541969226289,-22.573215006959998,0.16229697212169913,0.5703366721280982,1.8679978121210112,97.67327321972799,-90.61239412840499,2025-05-24 13:04:26:259
2025-5-24 13:4:26:259,WTRIGHT,-2.2167437969741397,-10.253051007688764,1.3551536746531891,1.2588020420026862,-3.791214398718923,-20.635576842489506,0.46887,-0.52704,0.48038,-0.52106,-92.33,-10.98,264.59999999999997,2.0252191328399514,2.6926700090855884,9.551943074835496,-20.3904603731175,-0.7710897905401994,3.629773044498898,1.9325416819990124,97.62909665188198,-90.5928763674,2025-05-24 13:04:26:259
