timestamp,device_name,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,qua_w,qua_x,qua_y,qua_z,glb_angle_x,glb_angle_y,glb_angle_z,glb_acc_x,glb_acc_y,glb_acc_z,glb_gyro_x,glb_gyro_y,glb_gyro_z,imu_angle_x,imu_angle_y,imu_angle_z,norm_time
2025-5-24 12:57:51:219,WTRIGHT,-1.4809241382797032,-9.987397273509567,-0.9335395618418796,-4.376806381004469,-5.538670804859596,31.269278726042383,0.21353,-0.24893,-0.71484,0.61752,-96.96,-2.91,160.87,1.6607994380085989,-0.294774217666094,15.613240124586122,-16.9218372169972,-30.781090681939,1.9303227979891981,73.9405400568,-168.393516895022,38.17603022768999,2025-05-24 12:57:51:219
2025-5-24 12:57:51:220,WTRIGHT,-1.2254030008072119,-9.742570957820451,-0.9293235062733787,-3.728653684637412,-5.2276794800838005,33.81206967486263,0.21353,-0.24893,-0.71484,0.61752,-96.97,-2.72,161.11000000000004,0.0949435261240621,0.9926931801170742,9.697407495159673,-19.296529167728004,-28.279395377722405,0.26824111667619355,74.065595155054,-168.61031208966205,37.99956457217598,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,-0.8521199743019615,-9.321723316233413,-0.6989305540966014,-3.3788638873324124,-4.677875306264132,36.131309366408516,0.21353,-0.24893,-0.71484,0.61752,-96.97,-2.54,161.35,2.6003565046380155,-3.97539711020339,7.409207380066961,-19.774593537461598,-28.895608441770204,-2.808319913349006,74.17660651027,-168.827318504702,37.82473721536398,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,-0.35728824412884713,-8.794625793302552,-0.3261131032595796,-3.671865214798427,-3.9168753195636943,38.41366990346037,0.21353,-0.24893,-0.71484,0.61752,-96.98,-2.33,161.59,-3.435209380090362,-0.040384650236892305,10.93515452510056,-21.3789564932886,-31.907055993869402,-0.957843199834602,74.31405377519602,-169.041847815518,37.632740600893975,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,0.24340021394249803,-8.238545949623072,0.11830480499013862,-4.903978169061303,-2.936402593174287,40.81029537637236,0.21353,-0.24893,-0.71484,0.61752,-96.99,-2.13,161.81,0.5349959450569289,-3.4428706628223344,7.267834434850173,-19.8707555427586,-30.2022003501046,-3.3985126341704044,74.445348135522,-169.237726787458,37.45143019308597,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,0.9095292861421511,-7.727790220134086,0.6054730121137339,-7.297225963993859,-1.7091802702706538,43.40505513106162,0.21353,-0.24893,-0.71484,0.61752,-96.99,-1.87,162.05,-0.13087103033919167,-0.7727287727228236,2.9125075917570835,-29.24143284691,-39.5048561466766,-1.9441549845614072,74.60592815742599,-169.44566966720203,37.214479000449984,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,1.5482259017009186,-7.319665176373806,1.1190136448085404,-10.943744200437761,-0.23735260972063993,46.25228731967504,0.21353,-0.24893,-0.71484,0.61752,-97.03,-1.63,162.27,2.032385900272881,1.7521442069360047,18.409835346009483,-20.9958582169758,-41.779340509952796,-6.0634430230562035,74.785549830202,-169.63978203603003,37.02048821705796,2025-05-24 12:57:51:220
2025-5-24 12:57:51:220,WTRIGHT,2.004189599824308,-7.0953445873004775,1.5635024478238981,-15.731919608905923,1.4017606605519362,49.44221379298126,0.21353,-0.24893,-0.71484,0.61752,-97.04,-1.38,162.48,-6.075521734555473,4.572461113085119,1.1767391682022543,-26.334073141916004,-38.29587176076979,-5.112751047407001,74.947846196576,-169.820104658016,36.801810775452,2025-05-24 12:57:51:220
2025-5-24 12:57:51:237,WTGSB-A6,-1.9539118498011,-9.011987338247556,-1.0535656430497502,-1.0618805877591038,-9.118068124830401,-24.223726017331888,0.77707,-0.62457,0.04047,0.0658,-77.43,9.0,1.21,-0.4576994502480288,-3.6659209770835672,10.64628079503722,-1.2403071271400004,-28.854774643774697,4.823400379750593,-76.207759427265,12.563932850016002,10.540045433177,2025-05-24 12:57:51:237
2025-5-24 12:57:51:238,WTGSB-A6,-1.837453853698432,-8.819934732394723,-0.5697046023118926,-1.784377398155119,-9.266426040399699,-27.370291808359166,0.77707,-0.62457,0.04047,0.0658,-77.46,8.87,1.13,0.7990722523901234,-3.464520836648175,3.4630385859447297,0.08283577171639933,-26.7828257582293,4.056123894047097,-76.232513274014,12.618307196157001,10.396429641300998,2025-05-24 12:57:51:238
