timestamp,device_name,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,qua_w,qua_x,qua_y,qua_z,glb_angle_x,glb_angle_y,glb_angle_z,glb_acc_x,glb_acc_y,glb_acc_z,glb_gyro_x,glb_gyro_y,glb_gyro_z,imu_angle_x,imu_angle_y,imu_angle_z,norm_time
2025-5-24 13:29:31:664,WTRIGHT,1.3195450585989055,-11.949214126289426,1.2427847874953266,10.219182093675208,-31.264882100320253,65.49520821400937,0.56436,-0.53122,0.15402,-0.61276,-62.97,-25.46,289.58,-6.913681372698342,7.723636090123119,7.352475241746776,45.49374790808241,30.504939865512,57.9718600113832,-24.51592140104,30.299067579208,-89.729111133744,2025-05-24 13:29:31:664
2025-5-24 13:29:31:665,WTRIGHT,1.5150769665019967,-12.523743744929652,0.7804171953717194,9.609681357299696,-31.384103049687983,66.48454625521632,0.56436,-0.53122,0.15402,-0.61276,-63.11999999999999,-25.14,289.89,-5.860403127160389,8.849739129797802,6.624811050454703,52.41226519150799,31.42861613474,55.81123658614399,-24.671908924560007,29.87453601600001,-89.6010723114,2025-05-24 13:29:31:665
2025-5-24 13:29:31:665,WTRIGHT,1.9279750863409708,-12.969452213634408,0.3699070581880504,8.895600881994353,-31.57208636772356,66.96882424768762,0.56436,-0.53122,0.15402,-0.61276,-63.239999999999995,-24.88,290.19,-3.4459206798274735,-1.6860873862728467,9.261372429307851,40.4950491743768,23.532939720716005,56.79483290296239,-24.77530691472001,29.492654616992002,-89.47681874805599,2025-05-24 13:29:31:665
2025-5-24 13:29:31:665,WTRIGHT,2.4453053458903415,-13.185950812079598,-0.016078093465394416,7.841021394605816,-31.83573531995318,67.34034426565678,0.56436,-0.53122,0.15402,-0.61276,-63.370000000000005,-24.630000000000003,290.49,-14.963761061308412,8.507237184496715,25.327024540274728,39.3043673359552,24.337434858107997,57.84282280743359,-24.87216718932001,29.108647694760013,-89.36492228707999,2025-05-24 13:29:31:665
2025-5-24 13:29:31:665,WTRIGHT,2.9118638481608996,-13.161747437571371,-0.39462702103349767,6.437521808943513,-32.10994396345322,68.06685840183579,0.56436,-0.53122,0.15402,-0.61276,-63.53000000000001,-24.410000000000004,290.78000000000003,-0.47948527673216657,-6.081945729438196,5.18432791564375,32.98504464039841,28.959096845836,51.915919943951195,-24.954186070040002,28.726147735143996,-89.29397773499198,2025-05-24 13:29:31:665
2025-5-24 13:29:31:665,WTRIGHT,3.2600465568590953,-13.017924848139899,-0.76499653813955,4.887109225779958,-32.33346962573286,69.42667495742602,0.56436,-0.53122,0.15402,-0.61276,-63.720000000000006,-24.19,291.06999999999994,-2.761788563027345,-3.858116623203239,13.113330416804338,29.652896577521602,34.708712715248005,50.71136982276879,-25.04224994836001,28.327807851776015,-89.247779168568,2025-05-24 13:29:31:665
2025-5-24 13:29:31:666,WTRIGHT,3.571412236396781,-12.83184645224237,-1.1081240013768667,3.448917303555449,-32.497257347296454,71.3300213712641,0.56436,-0.53122,0.15402,-0.61276,-63.89999999999999,-23.93,291.37,-8.804130528377037,3.6829724118952387,3.723382957530931,41.2080020726944,35.438409932964,52.895375182899194,-25.157737933720007,27.914246605263997,-89.17301757655198,2025-05-24 13:29:31:666
2025-5-24 13:29:31:666,WTRIGHT,3.9912964844070435,-12.52631802810912,-1.4050797792932153,2.287731026473665,-32.641926839908585,73.36862527283625,0.56436,-0.53122,0.15402,-0.61276,-64.15,-23.57,291.73,-12.098855923667697,9.320196387900044,16.75965429207696,55.9060781023392,52.962252304223995,57.5080764870256,-25.344227544280002,27.384879829336004,-89.091628602248,2025-05-24 13:29:31:666
2025-5-24 13:29:31:669,WTRIGHT,4.538545876206708,-12.005334828257611,-1.6493936885746696,1.3930325055470507,-32.81548434939821,75.15777487169389,0.56436,-0.53122,0.15402,-0.61276,-64.35,-23.24,292.06,-5.584433313572563,-0.8147179404099378,10.863248521133173,50.96163811865281,40.84562978648001,57.5736867821304,-25.509299272960014,26.915026877272005,-88.992963445296,2025-05-24 13:29:31:669
2025-5-24 13:29:31:669,WTRIGHT,5.0374771623218635,-11.296785047588669,-1.8274678957042885,0.5900737638759077,-33.01851451976125,76.65583194787882,0.56436,-0.53122,0.15402,-0.61276,-64.52,-22.93,292.34999999999997,-6.944787127476302,-2.4758123286352456,9.323387570166823,47.8544273096944,36.01393899409601,52.7818134164992,-25.67030758572001,26.498856880832015,-88.89329159077599,2025-05-24 13:29:31:669
2025-5-24 13:29:31:669,WTRIGHT,5.244528823276891,-10.523234316056673,-1.9020973608003287,-0.3379689941385705,-33.16829252626537,78.11096495512105,0.56436,-0.53122,0.15402,-0.61276,-64.73,-22.66,292.7,-2.267171271348646,-8.972027078712365,16.97081258657851,38.19245986239601,41.574796966272004,59.411830359988,-25.776534519440006,26.026883597767995,-88.81976453502399,2025-05-24 13:29:31:669
2025-5-24 13:29:31:669,WTRIGHT,5.033432013517767,-9.812437196788828,-1.8186333020058634,-1.5362388683072068,-33.1455910753029,79.75916763836453,0.56436,-0.53122,0.15402,-0.61276,-64.93,-22.38,293.01,-6.995887074933083,-4.7147545891418146,4.551178025061422,41.8971672448752,40.820455930588004,54.0670048069736,-25.90838617992001,25.588569967079984,-88.74940278404,2025-05-24 13:29:31:669
