timestamp,device_name,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,qua_w,qua_x,qua_y,qua_z,glb_angle_x,glb_angle_y,glb_angle_z,glb_acc_x,glb_acc_y,glb_acc_z,glb_gyro_x,glb_gyro_y,glb_gyro_z,imu_angle_x,imu_angle_y,imu_angle_z,norm_time
2025-5-24 13:11:13:500,WTGSB-A6,0.08664031750402111,-9.58873591221443,0.4421927691218285,-3.051307767316642,-8.12175869857243,1.6871911566109365,0.77048,-0.63324,0.02618,0.06747,-79.18,10.99,6.41,1.2706186504195993,-1.221373649535137,9.072480093480916,-1.4177611456147,0.46925346426159953,8.513026634745701,-78.36837488513802,6.700030816133,15.594067875241004,2025-05-24 13:11:13:500
2025-5-24 13:11:13:500,WTGSB-A6,0.11154898371125033,-9.574969408284735,0.37892001913087453,-3.6782064296069357,-7.547200276078445,0.027803722264686057,0.77048,-0.63324,0.02618,0.06747,-79.19,10.97,6.37,1.471419960862657,-1.6901097457977796,9.60859297538018,-2.0971837236105997,-1.9406227975132997,7.638118121053499,-78.374653405445,6.736517063070999,15.567071807525002,2025-05-24 13:11:13:500
2025-5-24 13:11:13:500,WTGSB-A6,0.10601618133917319,-9.578161903359694,0.3224592172895865,-4.331831782693857,-7.258273049675187,-1.3396243113591813,0.77048,-0.63324,0.02618,0.06747,-79.22,10.94,6.33,1.7550757040083833,-1.0181756001887488,9.567964082517907,-3.0665296948066008,-3.4602924529226002,6.915250820210001,-78.40142794169401,6.773858013117998,15.531184578869002,2025-05-24 13:11:13:500
2025-5-24 13:11:13:501,WTGSB-A6,0.061595103881198585,-9.595537120431452,0.2512457352340844,-4.958754546846353,-7.272080122487675,-2.3976864685588426,0.77048,-0.63324,0.02618,0.06747,-79.25,10.9,6.29,1.4103341587127716,-1.368206002668705,9.387281270488334,-4.3930403437511005,-4.4546209647067005,6.5956548321651,-78.428910599191,6.809311165922001,15.485504047817003,2025-05-24 13:11:13:501
2025-5-24 13:11:13:501,WTGSB-A6,-0.022083780569177938,-9.628287349996521,0.1545254330017279,-5.5010764676887725,-7.589476139889805,-3.1498692185198602,0.77048,-0.63324,0.02618,0.06747,-79.28,10.860000000000001,6.25,1.2756741878528477,-1.209224475465597,8.963204500237595,-4.5260426153147,-5.1247070565213,7.111543708493,-78.456393256688,6.8447643187260025,15.439823516765,2025-05-24 13:11:13:501
2025-5-24 13:11:13:501,WTGSB-A6,-0.1383915290950355,-9.673315397564505,0.03634732190787799,-5.912242297902048,-8.190475596521127,-3.6213999979182967,0.77048,-0.63324,0.02618,0.06747,-79.32,10.820000000000002,6.21,1.217177246720765,-1.6402443503251458,9.351619402572357,-5.051551703707501,-5.643910754923701,8.026733727180499,-78.49376986153199,6.881588721705998,15.394594056441,2025-05-24 13:11:13:501
2025-5-24 13:11:13:501,WTGSB-A6,-0.2775284591189968,-9.717392832516087,-0.08594631786606423,-6.166530423713711,-9.037370411365886,-3.853082759858525,0.77048,-0.63324,0.02618,0.06747,-79.35,10.78,6.17,0.8539170779829972,-2.006356006570903,9.795620005026054,-5.6571032516784,-6.107438374269601,8.335756858997101,-78.521252519029,6.917041874509999,15.348913525389001,2025-05-24 13:11:13:501
2025-5-24 13:11:13:502,WTGSB-A6,-0.4311101168163474,-9.742982879176436,-0.186796264871044,-6.266655586286201,-10.076629427472664,-3.8970533728414614,0.77048,-0.63324,0.02618,0.06747,-79.39,10.73,6.14,0.8809789391369074,-2.1313233164167036,9.62636617605341,-5.1472830726454,-6.3967639999231,9.2739810332085,-78.560595162505,6.942255832435002,15.295855896082003,2025-05-24 13:11:13:502
2025-5-24 13:11:13:511,WTRIGHT,-1.0166575319366304,-10.459982053835077,-0.22864212112656537,7.500574352274073,-8.527036969319225,-21.213811275679188,-0.36127,0.44647,-0.5231,0.62961,-88.03,-10.270000000000001,-105.13,-0.10351900904441624,2.896005965182118,10.576374386657356,-22.311667028979297,2.3015599596759,8.4093025103679,20.046605305045013,106.202811613319,-84.98325029074101,2025-05-24 13:11:13:511
2025-5-24 13:11:13:511,WTRIGHT,-1.2004740554054376,-10.272630783733549,0.1530531357603087,7.903357119406536,-8.332752695095765,-20.98582828422765,-0.36127,0.44647,-0.5231,0.62961,-88.0,-10.35,-105.07,0.8308654422986401,3.406837845524375,10.01542160866384,-21.823706540509797,0.39915412953990126,8.4017876547147,20.121215401032014,106.15889640044101,-84.924919566417,2025-05-24 13:11:13:511
2025-5-24 13:11:13:511,WTRIGHT,-1.401920770845609,-10.052513633659565,0.5426689686859166,7.914094545036207,-8.363624585680343,-20.333326938835416,-0.36127,0.44647,-0.5231,0.62961,-87.97,-10.44,-105.00000000000001,0.9327353888592009,1.5115351490144073,10.24432955036296,-22.4994794065941,0.34633838029709985,8.5447863122583,20.206888083047005,106.107084229306,-84.86268822967,2025-05-24 13:11:13:511
2025-5-24 13:11:13:512,WTRIGHT,-1.5934716482805078,-9.814203467280114,0.8988498324252177,7.512741144571727,-8.615388852343099,-19.33901761115036,-0.36127,0.44647,-0.5231,0.62961,-87.93,-10.52,-104.93,1.7402759148985014,3.305381876962425,9.164674806962473,-21.5508830618151,-0.4979158713720002,9.3815004841902,20.279938702945003,106.053234327224,-84.794416302131,2025-05-24 13:11:13:512
