        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:32:26.310,    619011,     0.000,    -0.077,    -0.043,     0.088,     1.369,    -9.776,    -0.397,     9.879,     0.427,     0.000,     0.000,     0.427,    -8.611,    66.467,    32.176,    74.346,     24.31,     0.000,     0.000,    0.6908,   -0.6990,   -0.1714,    0.0695,   -92.082,    -8.031,    19.814,     0.000,     0.000,     0.000,         0, idle,     0.000,    -0.043,     0.077,     0.088, 2509,  01
20:32:26.340,    619044,     0.000,    -0.057,     0.033,     0.066,     1.369,    -9.757,    -0.311,     9.857,     0.305,     0.000,     0.000,     0.305,    -8.762,    66.618,    32.478,    74.630,     24.30,     0.000,     0.000,    0.6909,   -0.6989,   -0.1714,    0.0695,   -92.065,    -8.031,    19.814,     0.000,     0.000,     0.000,         0, idle,    -0.019,     0.029,     0.053,     0.063, 2509,  01
20:32:26.370,    619077,     0.005,    -0.053,     0.005,     0.053,     1.378,    -9.757,    -0.340,     9.860,     0.366,     0.000,     0.000,     0.366,    -8.459,    66.618,    32.629,    74.661,     24.30,     0.000,     0.000,    0.6909,   -0.6988,   -0.1714,    0.0695,   -92.054,    -8.026,    19.814,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2512,  01
20:32:26.400,    619110,     0.005,    -0.048,     0.014,     0.050,     1.373,    -9.738,    -0.321,     9.839,     0.122,     0.000,     0.000,     0.122,    -8.459,    66.618,    32.629,    74.661,     24.31,     0.000,     0.000,    0.6910,   -0.6988,   -0.1714,    0.0695,   -92.043,    -8.031,    19.814,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.019,     0.048,     0.052, 2509,  01
20:32:26.445,    619143,     0.000,    -0.057,    -0.029,     0.064,     1.369,    -9.762,    -0.373,     9.864,     0.183,     0.000,    -0.122,     0.220,    -8.611,    66.316,    32.176,    74.211,     24.31,     0.000,     0.000,    0.6910,   -0.6987,   -0.1714,    0.0695,   -92.038,    -8.031,    19.814,     0.000,     0.000,     0.000,         0, idle,     0.000,    -0.029,     0.062,     0.069, 2507,  01
20:32:26.490,    619176,     0.000,    -0.043,     0.019,     0.047,     1.373,    -9.747,    -0.321,     9.849,     0.305,     0.000,    -0.061,     0.311,    -8.611,    66.618,    32.327,    74.547,     24.30,     0.000,     0.000,    0.6911,   -0.6987,   -0.1714,    0.0695,   -92.027,    -8.031,    19.814,     0.000,     0.000,     0.000,         0, idle,    -0.010,     0.019,     0.043,     0.048, 2494,  01
20:32:26.505,    619209,     0.000,    -0.043,     0.024,     0.049,     1.369,    -9.747,    -0.311,     9.848,     0.183,     0.061,    -0.122,     0.228,    -8.459,    66.467,    32.176,    74.329,     24.30,     0.000,     0.000,    0.6911,   -0.6986,   -0.1714,    0.0695,   -92.021,    -8.036,    19.808,     0.000,     0.000,     0.000,         0, idle,    -0.014,     0.024,     0.043,     0.051, 2490,  01
20:32:26.535,    619242,     0.010,    -0.053,     0.019,     0.057,     1.383,    -9.757,    -0.316,     9.860,     0.000,     0.061,     0.000,     0.061,    -8.611,    67.072,    32.478,    75.017,     24.31,     0.000,     0.000,    0.6912,   -0.6986,   -0.1714,    0.0695,   -92.016,    -8.036,    19.808,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.024,     0.057,     0.062, 2494,  01
20:32:26.565,    619275,     0.000,    -0.038,     0.038,     0.054,     1.364,    -9.738,    -0.306,     9.838,    -0.122,     0.000,    -0.183,     0.220,    -8.913,    66.467,    32.176,    74.382,     24.31,     0.000,     0.000,    0.6912,   -0.6986,   -0.1714,    0.0695,   -92.011,    -8.036,    19.803,     0.000,     0.000,     0.000,         0, idle,    -0.019,     0.033,     0.038,     0.054, 2494,  01
20:32:26.610,    619308,    -0.005,    -0.067,    -0.091,     0.113,     1.364,    -9.771,    -0.431,     9.875,     0.305,     0.000,    -0.122,     0.329,    -8.762,    66.467,    32.176,    74.364,     24.31,     0.000,     0.000,    0.6912,   -0.6986,   -0.1714,    0.0695,   -92.016,    -8.036,    19.808,     0.000,     0.000,     0.000,         0, idle,     0.010,    -0.086,     0.072,     0.113, 2488,  01
