        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:31:45.673,    578388,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.618,    31.723,    74.269,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.950,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2497,  01
20:31:45.719,    578421,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.611,    67.072,    31.572,    74.629,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.950,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2497,  01
20:31:45.749,    578454,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.611,    66.920,    31.723,    74.558,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.950,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2500,  01
20:31:45.779,    578487,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.769,    31.572,    74.340,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.950,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2496,  01
20:31:45.809,    578520,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.769,    31.421,    74.276,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2498,  01
20:31:45.839,    578553,     0.005,    -0.053,     0.000,     0.053,     1.349,    -9.767,    -0.158,     9.861,     0.000,     0.000,     0.000,     0.000,    -8.308,    66.920,    31.723,    74.523,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2500,  01
20:31:45.884,    578586,     0.005,    -0.053,     0.000,     0.053,     1.345,    -9.767,    -0.158,     9.860,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.769,    31.723,    74.405,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2500,  01
20:31:45.914,    578619,     0.005,    -0.053,     0.000,     0.053,     1.345,    -9.767,    -0.158,     9.860,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.769,    31.572,    74.340,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2500,  01
20:31:45.944,    578652,     0.005,    -0.053,     0.000,     0.053,     1.345,    -9.767,    -0.158,     9.860,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.769,    31.723,    74.405,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2500,  01
20:31:45.974,    578685,     0.005,    -0.053,     0.000,     0.053,     1.345,    -9.767,    -0.158,     9.860,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.618,    31.874,    74.369,     24.15,     0.000,     0.000,    0.6972,   -0.6916,   -0.1730,    0.0754,   -90.945,    -7.866,    20.347,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2482,  01
