        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:32:22.266,    601920,     0.010,     0.010,     0.010,     0.017,     4.991,     4.780,     6.982,     9.824,     0.000,     0.000,     0.000,     0.000,   -49.246,   -21.300,   -60.878,    81.148,     25.34,  1001.808,    95.695,    0.8932,    0.3253,   -0.1968,    0.2400,    34.387,   -30.515,    20.424,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2727,  01
20:32:22.312,    601953,     0.010,     0.010,     0.010,     0.017,     4.991,     4.780,     6.982,     9.824,     0.000,     0.000,     0.000,     0.000,   -48.944,   -21.602,   -60.878,    81.045,     25.34,  1001.808,    95.695,    0.8932,    0.3253,   -0.1968,    0.2400,    34.393,   -30.515,    20.424,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2724,  01
20:32:22.357,    601986,    -0.005,     0.019,     0.024,     0.031,     4.972,     4.790,     6.991,     9.825,     0.122,    -0.671,     0.305,     0.748,   -49.095,   -21.300,   -61.029,    81.170,     25.34,  1001.808,    95.695,    0.8932,    0.3253,   -0.1969,    0.2400,    34.393,   -30.526,    20.424,     0.000,     0.000,     0.000,         0, idle,    -0.019,    -0.005,     0.019,     0.027, 2726,  01
20:32:22.372,    602019,     0.067,     0.000,    -0.010,     0.068,     5.053,     4.771,     6.953,     9.830,     0.122,    -0.305,     0.183,     0.376,   -48.793,   -21.451,   -61.029,    81.027,     25.34,  1001.808,    95.700,    0.8931,    0.3254,   -0.1971,    0.2401,    34.398,   -30.553,    20.424,     0.000,     0.000,     0.000,         0, idle,     0.057,     0.029,     0.024,     0.069, 2727,  01
20:32:22.402,    602052,     0.029,     0.014,     0.005,     0.032,     5.015,     4.785,     6.972,     9.831,     0.000,     0.000,     0.000,     0.000,   -48.944,   -21.300,   -61.029,    81.079,     25.34,  1001.808,    95.697,    0.8931,    0.3254,   -0.1971,    0.2401,    34.404,   -30.558,    20.424,     0.000,     0.000,     0.000,         0, idle,     0.010,     0.010,     0.029,     0.032, 2727,  01
20:32:22.432,    602085,    -0.005,     0.014,     0.000,     0.015,     4.977,     4.785,     6.967,     9.808,     0.061,    -0.061,     0.122,     0.150,   -48.944,   -20.998,   -60.878,    80.886,     25.34,  1001.809,    95.692,    0.8930,    0.3254,   -0.1972,    0.2401,    34.409,   -30.558,    20.424,     0.000,     0.000,     0.000,         0, idle,    -0.014,     0.005,     0.005,     0.016, 2730,  01
20:32:22.477,    602118,     0.057,     0.010,     0.000,     0.058,     5.034,     4.780,     6.967,     9.835,    -0.061,     0.061,    -0.122,     0.150,   -49.095,   -21.149,   -60.878,    81.017,     25.34,  1001.809,    95.692,    0.8930,    0.3254,   -0.1972,    0.2401,    34.409,   -30.564,    20.429,     0.000,     0.000,     0.000,         0, idle,     0.038,     0.024,     0.033,     0.056, 2730,  01
20:32:22.507,    602151,    -0.019,     0.019,     0.029,     0.039,     4.962,     4.790,     6.996,     9.824,     0.000,    -0.122,     0.000,     0.122,   -49.397,   -21.451,   -61.180,    81.506,     25.34,  1001.809,    95.692,    0.8930,    0.3254,   -0.1972,    0.2401,    34.409,   -30.564,    20.424,     0.000,     0.000,     0.000,         0, idle,    -0.033,    -0.014,     0.019,     0.041, 2728,  01
20:32:22.537,    602184,     0.053,     0.010,     0.000,     0.053,     5.044,     4.780,     6.958,     9.834,    -0.061,     0.061,     0.000,     0.086,   -49.397,   -21.300,   -60.576,    81.014,     25.34,  1001.809,    95.692,    0.8930,    0.3254,   -0.1972,    0.2401,    34.409,   -30.569,    20.424,     0.000,     0.000,     0.000,         0, idle,     0.038,     0.024,     0.029,     0.053, 2704,  01
20:32:22.567,    602217,    -0.019,     0.005,     0.010,     0.022,     4.962,     4.776,     6.977,     9.803,    -0.061,     0.000,     0.000,     0.061,   -49.246,   -21.149,   -60.727,    80.995,     25.34,  1001.809,    95.692,    0.8930,    0.3254,   -0.1972,    0.2401,    34.404,   -30.569,    20.424,     0.000,     0.000,     0.000,         0, idle,    -0.024,    -0.010,     0.000,     0.026, 2709,  01
