        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:31:42.048,    558086,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   138.826,    97.284,   169.520,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2731,  01
20:31:42.078,    558119,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   138.977,    97.435,   169.731,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2728,  01
20:31:42.108,    558152,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.906,   138.977,    97.586,   169.819,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2707,  01
20:31:42.153,    558185,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   138.675,    97.586,   169.570,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2710,  01
20:31:42.183,    558218,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   138.977,    97.435,   169.732,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2716,  01
20:31:42.243,    558251,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.906,   138.977,    97.737,   169.906,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2721,  01
20:31:42.258,    558284,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   138.826,    97.737,   169.782,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2725,  01
20:31:42.273,    558317,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.906,   138.977,    97.888,   169.993,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2722,  01
20:31:42.318,    558350,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.906,   138.977,    97.586,   169.819,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2728,  01
20:31:42.348,    558383,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   138.977,    97.435,   169.731,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2724,  01
20:31:42.393,    558416,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   138.826,    97.435,   169.607,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2722,  01
20:31:42.408,    558449,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   139.128,    97.737,   170.029,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2723,  01
20:31:42.453,    558482,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.906,   139.279,    97.435,   169.980,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2725,  01
20:31:42.482,    558515,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     1.057,   139.279,    97.435,   169.981,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2728,  01
20:31:42.513,    558548,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   139.279,    97.586,   170.066,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2728,  01
20:31:42.543,    558581,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.279,    97.586,   170.065,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2728,  01
20:31:42.587,    558614,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.453,   139.279,    97.435,   169.978,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2729,  01
20:31:42.602,    558647,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.128,    97.586,   169.941,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2722,  01
20:31:42.648,    558680,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   139.581,    97.586,   170.313,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2724,  01
20:31:42.678,    558713,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.453,   139.581,    96.982,   169.967,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2726,  01
20:31:42.707,    558746,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   139.732,    97.435,   170.351,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2732,  01
20:31:42.738,    558779,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.279,    97.435,   169.978,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2732,  01
20:31:42.768,    558812,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.732,    97.284,   170.264,     25.13,  1001.849,    95.364,    0.9978,   -0.0041,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2732,  01
20:31:42.828,    558845,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.430,    97.284,   170.016,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2734,  01
20:31:42.843,    558878,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.302,   139.128,    97.435,   169.854,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2739,  01
20:31:42.873,    558911,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.755,   139.430,    97.284,   170.016,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2741,  01
20:31:42.903,    558944,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.604,   139.430,    97.435,   170.102,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2741,  01
20:31:42.933,    558977,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.453,   139.430,    97.133,   169.929,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2738,  01
20:31:42.978,    559010,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.453,   139.430,    97.133,   169.929,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2742,  01
20:31:43.008,    559043,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.302,   139.279,    97.435,   169.978,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2742,  01
20:31:43.038,    559076,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   139.430,    97.284,   170.015,     25.13,  1001.849,    95.364,    0.9978,   -0.0042,    0.0035,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2738,  01
20:31:43.067,    559109,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   139.732,    97.284,   170.263,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2738,  01
20:31:43.097,    559142,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.151,   139.128,    97.284,   169.767,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.428,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2738,  01
20:31:43.142,    559175,     0.000,     0.000,     0.048,     0.048,    -0.072,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.151,   139.279,    97.284,   169.891,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2720,  01
20:31:43.173,    559208,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   139.128,    97.133,   169.681,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2723,  01
20:31:43.203,    559241,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.151,   139.128,    97.133,   169.680,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2727,  01
20:31:43.233,    559274,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   138.977,    97.133,   169.557,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2730,  01
20:31:43.263,    559307,     0.000,     0.000,     0.053,     0.053,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.151,   138.977,    97.284,   169.643,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2733,  01
20:31:43.308,    559340,     0.000,     0.000,     0.053,     0.053,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.000,   139.128,    97.284,   169.767,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2735,  01
20:31:43.338,    559373,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   138.977,    97.284,   169.644,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2732,  01
20:31:43.383,    559406,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.000,   138.977,    97.284,   169.643,     25.14,  1001.849,    95.364,    0.9978,   -0.0041,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2735,  01
20:31:43.397,    559439,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.000,   138.977,    97.284,   169.643,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2737,  01
20:31:43.428,    559472,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.302,   139.128,    97.284,   169.767,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2737,  01
20:31:43.473,    559505,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   138.826,    97.284,   169.520,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.423,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2735,  01
20:31:43.503,    559538,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.604,   138.826,    97.284,   169.520,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.417,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2741,  01
20:31:43.533,    559571,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.151,   139.279,    97.284,   169.891,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.417,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2738,  01
20:31:43.578,    559604,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.857,     9.858,     0.000,     0.000,     0.000,     0.000,     0.453,   139.128,    97.284,   169.768,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.417,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2740,  01
20:31:43.593,    559637,     0.000,     0.000,     0.048,     0.048,    -0.067,    -0.077,     9.853,     9.853,     0.000,     0.000,     0.000,     0.000,     0.453,   138.826,    97.133,   169.433,     25.14,  1001.849,    95.364,    0.9978,   -0.0042,    0.0034,    0.0659,    -0.445,     0.417,     7.553,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.048,     0.048, 2739,  01
