        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:31:20.233,    552945,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.187,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.723,    74.575,     24.01,     0.000,     0.000,    0.6957,   -0.6931,   -0.1725,    0.0762,   -91.170,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.263,    552978,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.187,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.874,    74.640,     24.01,     0.000,     0.000,    0.6957,   -0.6931,   -0.1725,    0.0762,   -91.165,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.308,    553011,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.187,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.920,    32.025,    74.669,     24.02,     0.000,     0.000,    0.6958,   -0.6931,   -0.1725,    0.0762,   -91.165,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.338,    553044,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.187,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.913,    66.920,    32.025,    74.722,     24.02,     0.000,     0.000,    0.6958,   -0.6930,   -0.1725,    0.0762,   -91.159,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2490,  01
20:31:20.368,    553077,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.187,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.874,    74.640,     24.02,     0.000,     0.000,    0.6958,   -0.6930,   -0.1725,    0.0762,   -91.154,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2491,  01
20:31:20.398,    553110,     0.005,    -0.057,     0.005,     0.058,     1.325,    -9.771,    -0.187,     9.863,     0.000,     0.000,     0.000,     0.000,    -8.459,    66.920,    31.723,    74.540,     24.02,     0.000,     0.000,    0.6958,   -0.6930,   -0.1725,    0.0762,   -91.154,    -7.718,    20.380,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.010,     0.057,     0.058, 2491,  01
20:31:20.428,    553143,     0.005,    -0.057,     0.005,     0.058,     1.325,    -9.771,    -0.187,     9.863,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.723,    74.575,     24.02,     0.000,     0.000,    0.6958,   -0.6930,   -0.1724,    0.0762,   -91.148,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2485,  01
20:31:20.473,    553176,     0.005,    -0.057,     0.005,     0.058,     1.325,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.913,    67.072,    31.874,    74.793,     24.02,     0.000,     0.000,    0.6959,   -0.6930,   -0.1724,    0.0762,   -91.148,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.010,     0.057,     0.058, 2473,  01
20:31:20.503,    553209,     0.005,    -0.057,     0.005,     0.058,     1.325,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.459,    67.072,    31.874,    74.740,     24.02,     0.000,     0.000,    0.6959,   -0.6929,   -0.1724,    0.0762,   -91.143,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2479,  01
20:31:20.533,    553242,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.611,    66.920,    32.025,    74.687,     24.02,     0.000,     0.000,    0.6959,   -0.6929,   -0.1724,    0.0762,   -91.143,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2482,  01
20:31:20.563,    553275,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.572,    74.511,     24.02,     0.000,     0.000,    0.6959,   -0.6929,   -0.1724,    0.0762,   -91.137,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2484,  01
20:31:20.593,    553308,     0.005,    -0.057,     0.005,     0.058,     1.325,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.769,    31.874,    74.504,     24.02,     0.000,     0.000,    0.6959,   -0.6929,   -0.1724,    0.0762,   -91.137,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2486,  01
20:31:20.638,    553341,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    67.072,    31.421,    74.583,     24.02,     0.000,     0.000,    0.6960,   -0.6929,   -0.1724,    0.0762,   -91.132,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.668,    553374,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    66.920,    31.572,    74.511,     24.02,     0.000,     0.000,    0.6960,   -0.6929,   -0.1724,    0.0762,   -91.132,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.699,    553407,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.459,    67.374,    31.723,    74.947,     24.02,     0.000,     0.000,    0.6960,   -0.6928,   -0.1724,    0.0762,   -91.132,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2488,  01
20:31:20.728,    553440,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.913,    66.769,    31.572,    74.393,     24.02,     0.000,     0.000,    0.6960,   -0.6928,   -0.1724,    0.0762,   -91.126,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2491,  01
20:31:20.759,    553473,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    67.223,    31.874,    74.911,     24.02,     0.000,     0.000,    0.6960,   -0.6928,   -0.1724,    0.0762,   -91.126,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2491,  01
20:31:20.803,    553506,     0.005,    -0.057,     0.000,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.611,    67.223,    31.421,    74.701,     24.02,     0.000,     0.000,    0.6960,   -0.6928,   -0.1724,    0.0762,   -91.126,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2491,  01
20:31:20.833,    553539,     0.005,    -0.057,     0.005,     0.058,     1.321,    -9.771,    -0.182,     9.862,     0.000,     0.000,     0.000,     0.000,    -8.762,    67.072,    31.723,    74.711,     24.02,     0.000,     0.000,    0.6960,   -0.6928,   -0.1724,    0.0762,   -91.121,    -7.718,    20.374,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.005,     0.057,     0.058, 2491,  01
