        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
20:31:18.321,    537966,     0.010,     0.005,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.189,   -21.451,   -62.993,    82.161,     25.37,  1001.768,    96.033,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2717,  01
20:31:18.351,    537999,     0.010,     0.005,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.038,   -21.451,   -62.540,    81.725,     25.37,  1001.768,    96.033,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2717,  01
20:31:18.381,    538032,     0.010,     0.005,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -47.887,   -21.300,   -62.842,    81.828,     25.37,  1001.768,    96.033,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2719,  01
20:31:18.411,    538065,     0.010,     0.005,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.038,   -21.300,   -62.540,    81.685,     25.37,  1001.768,    96.033,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2718,  01
20:31:18.441,    538098,     0.010,     0.010,     0.014,     0.020,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.038,   -21.451,   -62.691,    81.841,     25.38,  1001.768,    96.033,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2718,  01
20:31:18.486,    538131,     0.010,     0.010,     0.014,     0.020,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.038,   -21.602,   -62.540,    81.765,     25.38,  1001.768,    96.031,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2720,  01
20:31:18.531,    538164,     0.010,     0.010,     0.014,     0.020,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -48.038,   -21.602,   -62.691,    81.880,     25.38,  1001.768,    96.031,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.138,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2713,  01
20:31:18.546,    538197,     0.005,     0.010,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -47.736,   -21.451,   -62.540,    81.548,     25.38,  1001.768,    96.031,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.143,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2700,  01
20:31:18.576,    538230,     0.005,     0.010,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -47.736,   -21.602,   -62.691,    81.703,     25.38,  1001.768,    96.031,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.143,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2703,  01
20:31:18.606,    538263,     0.005,     0.010,     0.014,     0.018,     4.670,     4.795,     7.192,     9.825,     0.000,     0.000,     0.000,     0.000,   -47.887,   -21.451,   -62.842,    81.868,     25.37,  1001.769,    96.031,    0.8990,    0.3194,   -0.1791,    0.2401,    33.712,   -28.389,    21.143,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.019,     0.019, 2708,  01
