        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
19:08:51.356,    296583,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2689,  01
19:08:51.372,    296616,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2688,  01
19:08:51.402,    296649,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2676,  01
19:08:51.446,    296682,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2674,  01
19:08:51.461,    296715,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2680,  01
19:08:51.506,    296748,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2683,  01
19:08:51.536,    296781,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.389,    -0.151,    64.086,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2680,  01
19:08:51.581,    296814,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2682,  01
19:08:51.596,    296847,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2683,  01
19:08:51.626,    296880,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.362,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2685,  01
19:08:51.671,    296913,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4097,   -78.887,     3.356,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2689,  01
19:08:51.701,    296946,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4098,   -78.887,     3.356,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2689,  01
19:08:51.761,    296979,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4098,   -78.887,     3.356,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2689,  01
19:08:51.762,    297012,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4098,   -78.887,     3.356,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2689,  01
19:08:51.806,    297045,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.895,     9.862,     0.000,     0.000,     0.000,     0.000,   -14.653,    62.238,    -0.151,    63.939,     30.45,     0.000,     0.000,   -0.6544,    0.5175,   -0.3688,    0.4098,   -78.887,     3.356,   -66.868,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.057,     0.057, 2689,  01
