        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
19:07:58.439,   5647866,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.527,   -17.674,   -74.625,    89.699,     31.48,  1016.862,   -30.031,    0.9469,    0.2420,   -0.2091,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2796,  01
19:07:58.469,   5647899,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.829,   -17.825,   -74.474,    89.761,     31.48,  1016.862,   -30.031,    0.9469,    0.2420,   -0.2091,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2795,  01
19:07:58.499,   5647932,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.980,   -17.674,   -74.625,    89.935,     31.48,  1016.862,   -30.027,    0.9469,    0.2420,   -0.2091,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2793,  01
19:07:58.544,   5647965,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.980,   -17.674,   -74.927,    90.186,     31.48,  1016.862,   -30.027,    0.9469,    0.2420,   -0.2091,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2796,  01
19:07:58.574,   5647998,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.527,   -17.523,   -74.474,    89.544,     31.48,  1016.862,   -30.027,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2796,  01
19:07:58.605,   5648031,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.527,   -17.674,   -74.927,    89.951,     31.48,  1016.861,   -30.021,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2794,  01
19:07:58.634,   5648064,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.809,     9.817,     0.000,     0.000,     0.000,     0.000,   -46.678,   -17.523,   -74.625,    89.748,     31.48,  1016.861,   -30.021,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2793,  01
19:07:58.664,   5648097,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.814,     9.821,     0.000,     0.000,     0.000,     0.000,   -46.527,   -17.674,   -74.323,    89.448,     31.48,  1016.861,   -30.021,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2794,  01
19:07:58.709,   5648130,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.814,     9.821,     0.000,     0.000,     0.000,     0.000,   -46.527,   -17.674,   -74.625,    89.699,     31.48,  1016.861,   -30.021,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2793,  01
19:07:58.739,   5648163,     0.005,     0.005,     0.010,     0.012,     4.048,     4.359,     7.814,     9.821,     0.000,     0.000,     0.000,     0.000,   -46.678,   -17.825,   -74.625,    89.808,     31.48,  1016.861,   -30.016,    0.9469,    0.2420,   -0.2090,    0.0339,    29.174,   -24.351,    -2.324,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.014,     0.014, 2787,  01
