        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
19:07:56.512,   5644838,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   123.720,    45.319,   137.023,     30.41,  1016.933,   -30.618,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.513,   5644871,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.324,    45.319,   137.569,     30.41,  1016.933,   -30.618,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2830,  01
19:07:56.557,   5644904,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   123.418,    45.319,   136.792,     30.41,  1016.932,   -30.613,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2831,  01
19:07:56.558,   5644937,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.862,     9.863,     0.000,     0.000,     0.000,     0.000,   -38.068,   123.871,    45.319,   137.284,     30.41,  1016.932,   -30.607,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2830,  01
19:07:56.647,   5644970,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.862,     9.863,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.022,    45.168,   137.329,     30.41,  1016.931,   -30.602,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.649,   5645003,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.173,    45.319,   137.515,     30.41,  1016.931,   -30.602,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.691,   5645036,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.475,    45.319,   137.705,     30.41,  1016.931,   -30.596,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2834,  01
19:07:56.694,   5645069,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.022,    45.319,   137.379,     30.41,  1016.930,   -30.596,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2834,  01
19:07:56.767,   5645102,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.463,   124.324,    45.168,   137.478,     30.41,  1016.930,   -30.592,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2833,  01
19:07:56.769,   5645135,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.463,   123.871,    45.319,   137.118,     30.41,  1016.929,   -30.587,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2821,  01
19:07:56.812,   5645168,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.475,    45.470,   137.838,     30.41,  1016.929,   -30.587,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2819,  01
19:07:56.814,   5645201,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.022,    45.470,   137.345,     30.41,  1016.929,   -30.581,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2825,  01
19:07:56.901,   5645234,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.173,    45.470,   137.565,     30.41,  1016.929,   -30.581,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.903,   5645267,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.475,    45.621,   137.846,     30.41,  1016.928,   -30.576,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.946,   5645300,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.022,    45.621,   137.396,     30.41,  1016.928,   -30.576,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:56.948,   5645333,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -38.219,   124.475,    45.621,   137.971,     30.41,  1016.927,   -30.571,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:57.007,   5645366,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.463,   124.022,    45.470,   137.304,     30.41,  1016.927,   -30.565,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:57.008,   5645399,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.324,    45.470,   137.660,     30.41,  1016.926,   -30.565,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:57.051,   5645432,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.022,    45.319,   137.296,     30.41,  1016.926,   -30.560,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2831,  01
19:07:57.111,   5645465,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.173,    45.470,   137.523,     30.41,  1016.925,   -30.555,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:07:57.114,   5645498,     0.000,     0.000,     0.053,     0.053,    -0.048,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.022,    45.470,   137.387,     30.41,  1016.925,   -30.549,   -0.0174,    0.0027,    0.0071,   -0.9998,    -0.818,     0.297,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2830,  01
