        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
19:08:02.393,    247644,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3691,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2686,  01
19:08:02.439,    247677,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3691,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2674,  01
19:08:02.453,    247710,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3691,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2674,  01
19:08:02.483,    247743,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3691,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2677,  01
19:08:02.528,    247776,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2677,  01
19:08:02.558,    247809,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4095,   -78.959,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2680,  01
19:08:02.589,    247842,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4096,   -78.953,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2680,  01
19:08:02.634,    247875,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4096,   -78.953,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2682,  01
19:08:02.649,    247908,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4096,   -78.953,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2684,  01
19:08:02.724,    247941,     0.000,    -0.053,     0.010,     0.053,    -0.574,    -9.661,     1.885,     9.860,     0.000,     0.000,     0.000,     0.000,   -14.804,    62.540,    -0.151,    64.268,     30.45,     0.000,     0.000,   -0.6541,    0.5179,   -0.3690,    0.4096,   -78.953,     3.356,   -66.874,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2686,  01
