        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
19:08:47.080,   5695394,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -38.068,   124.626,    45.621,   138.066,     30.57,  1016.949,   -30.750,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.313,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2831,  01
19:08:47.081,   5695427,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.022,    46.074,   137.547,     30.57,  1016.949,   -30.750,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.313,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2831,  01
19:08:47.140,   5695460,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.777,    45.621,   138.160,     30.57,  1016.949,   -30.750,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.313,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2832,  01
19:08:47.200,   5695493,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.324,    45.772,   137.718,     30.58,  1016.948,   -30.745,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2833,  01
19:08:47.201,   5695526,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.475,    45.621,   137.888,     30.58,  1016.948,   -30.745,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2831,  01
19:08:47.244,   5695559,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.917,   124.777,    45.923,   138.260,     30.58,  1016.948,   -30.739,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:08:47.246,   5695592,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.626,    45.923,   138.083,     30.58,  1016.948,   -30.739,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2830,  01
19:08:47.305,   5695625,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -38.068,   124.626,    45.621,   138.066,     30.58,  1016.947,   -30.735,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2816,  01
19:08:47.306,   5695658,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.614,   124.626,    45.772,   137.991,     30.58,  1016.947,   -30.735,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2828,  01
19:08:47.350,   5695691,     0.000,     0.000,     0.053,     0.053,    -0.053,    -0.139,     9.857,     9.859,     0.000,     0.000,     0.000,     0.000,   -37.766,   124.475,    45.470,   137.796,     30.58,  1016.947,   -30.730,   -0.0173,    0.0028,    0.0071,   -0.9998,    -0.824,     0.308,   178.006,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.000,     0.053,     0.053, 2834,  01
